PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
0	6.50114	-4.99191	31.1675	-1.30631	-11.8204	4.834	9.19036	11.4689	4.21447	0.0830896	-0.0651919	-0.892992	0.0599891	-0.0547999	-0.487945	0.0218811	-0.047081	0.0365101	0.0200786	0.529424	0.0668762	-0.240345	2.23972	0.0383688	8.75832	-5.70191	36.1764	-1.56754	-11.6693	4.5376	9.63535	11.3359	3.35833	0.1042	-0.107156	-1.21381	0.0796595	-0.103981	-0.701814	0.0396178	-0.0865629	0.0949248	-0.00145529	0.634478	0.104333	0.367859	3.79723	0.111943	10.0466	-6.49132	38.4439	-1.43231	-11.6236	6.01529	11.755	12.4446	0.736231	0.151609	-0.125869	-1.50348	0.0894487	-0.131574	-0.850127	0.0601091	-0.0959562	0.156512	-0.00186615	0.779414	0.118858	0.719822	5.67942	0.196586	5.19221	-3.20505	30.5701	0.241723	-14.445	7.20033	-1.63527	14.5366	3.65224	0.215886	-0.000410127	-0.912162	0.0872995	0.0214537	-0.481266	-0.00317278	0.0224834	0.0273584	-0.0835967	0.550199	0.0757223	0.186245	1.74066	0.0981692	6.04319	-3.50993	34.8046	0.0941518	-13.6221	7.93054	0.0471995	14.527	2.16808	0.282601	0.0436353	-1.16386	0.120718	0.0673367	-0.64739	0.00220188	0.0746754	0.0582412	-0.187969	0.621395	0.0787727	0.506321	2.72615	0.299015	7.84721	-3.64577	36.8874	-0.20116	-13.3041	9.06109	2.11394	14.8345	1.05813	0.329564	0.0675858	-1.43277	0.144675	0.0853622	-0.808195	0.0201668	0.107033	0.110639	-0.176815	0.747118	0.0970577	1.38113	3.55464	0.568745
1	6.66651	-3.57902	31.3692	-1.20989	-12.9447	7.18324	8.14406	11.3791	3.37292	0.235354	-0.0589747	-0.895352	0.0884813	-0.0622237	-0.419027	0.0114677	-0.0599259	-0.0146054	0.0272215	1.44302	0.11844	-0.324826	2.21358	-0.0949312	8.94756	-4.04761	36.2031	-1.40466	-12.629	7.11279	8.79536	11.1085	2.3745	0.289713	-0.09924	-1.2118	0.104903	-0.11544	-0.610726	0.0269555	-0.109576	0.0232474	-0.0835512	1.74278	0.170172	0.07339	3.83927	-0.0881921	10.2637	-4.97992	38.4324	-1.27091	-12.3783	8.93763	10.9273	12.2106	-0.0721318	0.337633	-0.124102	-1.50989	0.118347	-0.147476	-0.698803	0.0405959	-0.134462	0.0498973	-0.201744	2.17334	0.197996	0.202408	5.26964	-0.074361	5.36756	-2.1111	30.4783	0.457929	-14.7615	8.98612	-2.4839	14.2415	2.59043	0.362032	-0.00821114	-0.930394	0.135535	0.00829873	-0.418406	-0.0167189	0.0111773	-0.021199	-0.102124	1.52726	0.165856	0.0223154	1.85148	-0.05438	6.41812	-2.12318	34.5363	0.358082	-14.0209	9.90713	-0.74191	14.0316	0.983485	0.466746	0.035216	-1.15619	0.167203	0.049644	-0.546144	-0.0165194	0.0553946	-0.0106355	-0.323432	1.74272	0.185861	0.0763579	2.83797	0.0527229	8.21312	-2.34833	36.479	0.107215	-13.6102	11.0097	1.52438	14.184	-0.180451	0.525044	0.0509391	-1.43849	0.190682	0.0620019	-0.669653	-0.005363	0.0775306	0.00964811	-0.391841	2.12536	0.215782	0.655936	3.63293	0.236426
2	6.90979	-2.14792	31.5423	-1.03324	-13.9799	9.80084	6.73704	11.187	2.35366	0.380574	-0.0612295	-0.885411	0.136905	-0.069982	-0.312816	-0.00328709	-0.0748797	-0.0796446	-0.00769367	2.85257	0.179878	-0.37086	1.76365	-0.364928	9.22089	-2.39958	36.2568	-1.17786	-13.4827	10.0399	7.6012	10.8055	1.14882	0.465687	-0.100213	-1.20156	0.157932	-0.126692	-0.473611	0.0112473	-0.134542	-0.0677288	-0.243641	3.40929	0.249971	-0.156668	3.18807	-0.525765	10.5263	-3.51511	38.4788	-1.04752	-12.9479	12.1337	9.71003	11.8882	-1.06151	0.513754	-0.132036	-1.48855	0.185949	-0.159136	-0.482549	0.0191559	-0.169951	-0.0775568	-0.537852	4.23027	0.299984	-0.0499453	3.80851	-0.606902	5.55454	-0.981999	30.4372	0.774161	-14.9728	11.1195	-3.63726	13.9093	1.39886	0.519124	-0.0236335	-0.937776	0.211133	-0.00258696	-0.32212	-0.0345172	0.0019162	-0.0784887	-0.131599	3.02499	0.281335	-0.14384	1.5717	-0.282879	6.79269	-0.751137	34.3505	0.717756	-14.2474	12.3071	-1.90426	13.5306	-0.340963	0.65398	0.0161308	-1.1608	0.248254	0.0341373	-0.404396	-0.0389506	0.0388416	-0.0939299	-0.498921	3.43287	0.32266	-0.255668	2.28169	-0.319048	8.53418	-1.10663	36.2241	0.495682	-13.6471	13.3524	0.520872	13.5311	-1.58692	0.72726	0.0200144	-1.44896	0.27801	0.0400181	-0.478285	-0.0334934	0.0488953	-0.111508	-0.691596	4.1602	0.364156	0.125316	2.83081	-0.329455
3	7.20505	-0.893875	31.6612	-0.766684	-14.6592	12.5455	5.02924	10.7355	1.36157	0.497135	-0.0727527	-0.824678	0.201679	-0.0734557	-0.142041	-0.0216322	-0.0864554	-0.146271	-0.142201	4.76555	0.239168	-0.364481	0.781898	-0.656916	9.54721	-1.0001	36.2998	-0.883734	-13.9669	13.1559	6.04608	10.3024	-0.0826255	0.616139	-0.113329	-1.14169	0.240622	-0.131057	-0.257677	-0.00623694	-0.151814	-0.160598	-0.525666	5.63002	0.330294	-0.289509	1.69399	-0.996281	10.7993	-2.29415	38.5133	-0.747905	-13.1183	15.425	8.07346	11.3565	-2.02957	0.676589	-0.157617	-1.40717	0.296723	-0.163536	-0.180248	0.00106626	-0.191975	-0.194008	-1.03313	6.93592	0.410295	-0.0418007	1.31432	-1.13597	5.75192	0.049549	30.453	1.20122	-14.9086	13.531	-5.07408	13.3789	0.341802	0.662072	-0.0483408	-0.89989	0.308417	-0.00953418	-0.16833	-0.0542244	-0.00658139	-0.127352	-0.218041	5.02272	0.401451	-0.318422	0.737401	-0.455714	7.14519	0.437337	34.2467	1.17334	-14.1257	15.0369	-3.43896	12.906	-1.53172	0.825284	-0.0163656	-1.14362	0.360613	0.0240324	-0.197385	-0.0624395	0.0263711	-0.168972	-0.73366	5.67425	0.466506	-0.500314	0.879018	-0.588043	8.79774	-0.0522737	36.1019	0.97133	-13.2977	15.9953	-0.924834	12.797	-2.91464	0.929536	-0.0225613	-1.42998	0.410409	0.0290824	-0.213948	-0.0598568	0.0320843	-0.21994	-1.08193	6.83475	0.521866	-0.265311	1.00069	-0.783205
4	7.51092	0.0505385	31.7225	-0.418312	-14.8133	15.3206	3.14173	9.92446	0.622277	0.576534	-0.0967762	-0.710093	0.275945	-0.0743268	0.100413	-0.0393096	-0.0951957	-0.189331	-0.413961	7.08015	0.279208	-0.322367	-0.727799	-0.784187	9.87005	-0.0183494	36.3187	-0.535766	-13.9166	16.3417	4.19793	9.50815	-1.02822	0.726847	-0.143533	-1.02759	0.343265	-0.128708	0.046406	-0.0221119	-0.158596	-0.220586	-0.951562	8.27316	0.389208	-0.331266	-0.627165	-1.1764	11.0337	-1.43842	38.4966	-0.371838	-12.773	18.695	6.05814	10.5169	-2.69994	0.825326	-0.199323	-1.2732	0.441055	-0.154412	0.205337	-0.0116076	-0.19004	-0.255561	-1.65802	10.1049	0.500814	0.0642757	-1.98957	-1.26422	5.95635	0.890109	30.538	1.7377	-14.4713	16.1711	-6.7388	12.5384	-0.318985	0.772882	-0.0765306	-0.801001	0.415989	-0.00778924	0.0581584	-0.0748361	-0.014522	-0.143862	-0.407134	7.36952	0.494494	-0.487989	-0.786247	-0.458416	7.45185	1.32633	34.2313	1.71833	-13.5532	18.0131	-5.30335	12.0483	-2.28972	0.960852	-0.0557625	-1.08359	0.490248	0.0264546	0.0893491	-0.0862013	0.0200831	-0.202569	-1.0482	8.3059	0.579632	-0.681149	-1.47768	-0.558962	8.99227	0.735096	36.0984	1.54199	-12.5157	18.8668	-2.80684	11.8873	-3.84747	1.11443	-0.0726634	-1.36882	0.573744	0.0343422	0.128908	-0.0835222	0.0288458	-0.272327	-1.54828	9.94744	0.650672	-0.559438	-1.93025	-0.773761
5	7.79266	0.648022	31.745	-0.00866291	-14.4224	18.0937	1.22056	8.75107	0.338106	0.631111	-0.127917	-0.586908	0.348718	-0.0716875	0.392521	-0.0535629	-0.100786	-0.180598	-0.796365	9.5389	0.272611	-0.310841	-2.61267	-0.679404	10.136	0.493837	36.325	-0.157342	-13.3232	19.5384	2.17839	8.40887	-1.42675	0.799186	-0.18436	-0.902843	0.445111	-0.118698	0.415998	-0.0363185	-0.155293	-0.212497	-1.47952	11.0466	0.391502	-0.372793	-3.53313	-0.988753	11.202	-0.96693	38.4328	0.0623727	-11.9482	21.9024	3.77632	9.35288	-2.81585	0.950028	-0.245502	-1.14194	0.584592	-0.130842	0.636677	-0.0235985	-0.168316	-0.218825	-2.31995	13.3675	0.513845	0.064809	-5.68219	-0.977614	6.1666	1.49409	30.7001	2.35973	-13.6719	19.0076	-8.55356	11.3882	-0.404065	0.851202	-0.101931	-0.686798	0.517411	0.00299873	0.33945	-0.096342	-0.0273146	-0.104843	-0.696661	9.78268	0.518498	-0.64388	-2.90429	-0.382446	7.69692	1.87252	34.3121	2.3321	-12.5491	21.1599	-7.42806	10.9254	-2.40588	1.05278	-0.0938558	-1.00588	0.613449	0.0418273	0.439735	-0.112156	0.0120915	-0.16497	-1.42917	11.0314	0.613466	-0.827206	-4.57994	-0.393273	9.11814	1.23606	36.207	2.20373	-11.3565	21.9132	-5.08364	10.7551	-4.1264	1.26401	-0.119091	-1.29657	0.73814	0.0581898	0.525316	-0.109285	0.0310828	-0.22813	-2.04076	13.1424	0.698554	-0.828776	-5.711	-0.44428
6	8.04616	0.959006	31.7694	0.42827	-13.6426	20.8846	-0.584738	7.3318	0.638382	0.688453	-0.156936	-0.516808	0.407077	-0.0662713	0.696195	-0.0667435	-0.106592	-0.104025	-1.20652	11.8368	0.192251	-0.387985	-4.65372	-0.55123	10.329	0.608456	36.3514	0.216626	-12.3589	22.7374	0.145367	7.0976	-1.12222	0.853602	-0.220251	-0.837059	0.520687	-0.101258	0.8037	-0.0551521	-0.148367	-0.116781	-2.01091	13.6156	0.298923	-0.500243	-6.62722	-0.810715	11.3201	-0.804792	38.366	0.513932	-10.8536	25.0608	1.39981	7.97844	-2.23285	1.05733	-0.27478	-1.08415	0.691789	-0.0915465	1.06342	-0.0479635	-0.138488	-0.0674565	-2.8996	16.3263	0.402763	-0.1453	-9.31626	-0.891782	6.39138	1.85606	30.936	3.00442	-12.6365	22.0065	-10.4034	10.0607	0.140696	0.924792	-0.121988	-0.619614	0.602032	0.018947	0.64765	-0.120976	-0.0515422	-0.00334025	-1.05053	11.9961	0.453485	-0.830045	-5.29613	-0.512394	7.8857	2.10005	34.4901	2.96302	-11.2663	24.4	-9.70201	9.62243	-1.82506	1.12017	-0.120975	-0.958402	0.70964	0.0674944	0.821055	-0.145968	-0.00772588	-0.0462094	-1.83793	13.5642	0.5368	-1.00176	-7.88885	-0.550606	9.19765	1.47798	36.4244	2.91708	-9.98251	25.0833	-7.6536	9.45794	-3.64393	1.3764	-0.149632	-1.25846	0.871397	0.0972951	0.941108	-0.147269	0.0218478	-0.0751649	-2.50302	16.0548	0.626459	-1.1646	-9.75108	-0.510981
7	8.30184	1.09797	31.8459	0.845789	-12.7624	23.7149	-2.12996	5.88784	1.53191	0.781905	-0.182377	-0.506496	0.452673	-0.0631061	0.996374	-0.0817495	-0.117474	0.0305337	-1.57691	13.7838	0.0629256	-0.582651	-6.70172	-0.697045	10.4805	0.474071	36.4368	0.541431	-11.3268	25.938	-1.71867	5.76654	-0.105969	0.92695	-0.242779	-0.844902	0.562477	-0.0817781	1.18314	-0.0842702	-0.147148	0.0533944	-2.46605	15.7756	0.125373	-0.740879	-9.58842	-1.13407	11.4382	-0.830422	38.3519	0.928801	-9.80544	28.1876	-0.861523	6.62191	-0.95515	1.16509	-0.283417	-1.10382	0.750527	-0.0483397	1.47042	-0.0906086	-0.119782	0.17251	-3.34321	18.7419	0.191262	-0.548915	-12.5737	-1.69845	6.65009	1.9951	31.2242	3.57271	-11.563	25.0989	-12.1225	8.77387	1.24882	1.03204	-0.146809	-0.609604	0.676228	0.029692	0.975115	-0.147175	-0.0914782	0.144517	-1.4404	13.886	0.343989	-1.08341	-7.62663	-1.02348	8.04838	2.07354	34.7507	3.52545	-9.94297	27.6406	-11.9448	8.32541	-0.628846	1.20329	-0.14303	-0.94899	0.77942	0.0909068	1.21609	-0.187486	-0.0494472	0.135489	-2.24502	15.752	0.383166	-1.23363	-10.8426	-1.32387	9.27316	1.50888	36.7355	3.59656	-8.62247	28.3079	-10.3226	8.16609	-2.44637	1.47647	-0.167565	-1.25889	0.963295	0.137115	1.36364	-0.200111	-0.0163717	0.161248	-2.91404	18.4749	0.458111	-1.57659	-13.4116	-1.57965
8	8.59859	1.16413	31.9996	1.1989	-12.0581	26.5541	-3.29726	4.65147	2.91037	0.917354	-0.214774	-0.51223	0.501022	-0.0700997	1.30188	-0.0956033	-0.135633	0.19444	-1.88573	15.3631	-0.0366642	-0.853498	-8.61541	-1.16892	10.6444	0.235783	36.5918	0.778029	-10.506	29.0978	-3.23856	4.62059	1.50101	1.04185	-0.268092	-0.878481	0.590529	-0.0761958	1.55538	-0.115737	-0.161412	0.262327	-2.81284	17.5103	-0.0425928	-1.02248	-12.1103	-2.04199	11.6076	-0.934658	38.408	1.25896	-9.05677	31.2548	-2.79492	5.5098	0.901692	1.28254	-0.297295	-1.15583	0.781232	-0.0272303	1.86015	-0.136248	-0.129811	0.453139	-3.63898	20.5812	-0.0222297	-0.993548	-15.1034	-3.4307	6.95981	1.94404	31.5176	3.97081	-10.6161	28.1649	-13.5311	7.71143	2.77767	1.17679	-0.188189	-0.630583	0.749518	0.0276794	1.31684	-0.169722	-0.143999	0.314819	-1.8228	15.4803	0.266159	-1.36442	-9.53449	-1.7843	8.22579	1.86793	35.05	3.93151	-8.79123	30.7679	-13.9265	7.22785	1.03492	1.32428	-0.177981	-0.958318	0.838749	0.0973394	1.61086	-0.227404	-0.115382	0.350932	-2.60461	17.5918	0.236376	-1.46542	-12.9482	-2.54177	9.39088	1.37618	37.0904	4.13665	-7.47318	31.4877	-12.8173	7.08523	-0.661996	1.58811	-0.195677	-1.28258	1.02788	0.155668	1.7809	-0.254542	-0.0918994	0.440457	-3.24213	20.3832	0.277356	-1.93598	-16.0865	-3.5348
9	8.94698	1.2016	32.196	1.46675	-11.6304	29.3064	-4.03033	3.73253	4.60773	1.06325	-0.258532	-0.506657	0.558959	-0.086177	1.6088	-0.105464	-0.155683	0.362219	-2.11387	16.6592	-0.0493491	-1.06064	-10.0662	-1.78734	10.8545	-0.0171228	36.7625	0.911244	-9.98701	32.1149	-4.29747	3.74781	3.51073	1.18553	-0.310337	-0.894629	0.625719	-0.0890153	1.91497	-0.140007	-0.187563	0.477031	-3.02568	18.9104	-0.122038	-1.15175	-13.7433	-3.20162	11.8502	-1.0537	38.473	1.47314	-8.64181	34.173	-4.23571	4.71998	3.1722	1.40889	-0.334388	-1.19511	0.81009	-0.0349379	2.22201	-0.169654	-0.163234	0.733551	-3.76442	21.9403	-0.144117	-1.17817	-16.4582	-5.50313	7.31897	1.74349	31.7439	4.15698	-9.8314	31.0546	-14.5078	6.91224	4.55744	1.33153	-0.24697	-0.65368	0.822118	0.0147285	1.65397	-0.184823	-0.200967	0.490602	-2.1281	16.8707	0.265781	-1.55398	-10.6245	-2.55112	8.44533	1.55129	35.3058	4.13311	-7.88981	33.6587	-15.443	6.41659	3.00883	1.46962	-0.234657	-0.966476	0.898362	0.0846414	1.98307	-0.257271	-0.195996	0.577223	-2.84918	19.1566	0.167065	-1.5584	-13.844	-3.8115	9.57978	1.11893	37.3896	4.45366	-6.59427	34.498	-14.8623	6.32975	1.55931	1.70979	-0.249685	-1.31191	1.08178	0.146093	2.1702	-0.296088	-0.193437	0.72885	-3.42719	21.8768	0.168108	-2.0189	-17.2839	-5.74554
