PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
0	4.44771	-1.21488	31.5603	5.09898	-21.9032	8.76201	10.5853	10.0046	11.66	0.0344861	-0.0402112	-0.801896	0.0524173	0.00171927	-0.379946	0.00896683	0.00726073	-0.00240146	-0.090559	0.543324	0.0469515	0.677089	1.15434	0.0265823	4.56996	-2.75982	35.8451	5.32656	-22.9589	8.14951	11.9667	10.3831	11.2199	-0.0346426	-0.0524426	-1.07369	0.0343133	0.000607674	-0.509827	0.0109237	0.00647256	0.00476047	-0.0420249	0.696794	0.0454072	1.69576	1.73364	0.0280871	6.41062	-4.52062	39.9775	4.96366	-27.2973	11.9726	16.0736	14.004	9.04168	-0.0917739	-0.0668059	-1.30203	0.032162	-0.0222043	-0.643627	0.0273817	-0.00569174	0.0192328	-0.0805665	0.747232	0.0763183	5.04832	0.947167	0.0633793	-1.44799	-4.16324	31.4437	4.93388	-12.6247	6.11203	4.76085	9.32213	7.54233	-0.0485146	-0.072619	-0.906868	0.0390861	-0.0151395	-0.408131	0.000749024	-0.00849829	1.09756e-05	-0.153416	0.556628	0.0197571	0.840665	1.16063	-0.0241331	-0.0720064	-4.19886	36.7825	5.21613	-13.9647	6.82214	6.27102	10.3371	6.72559	-0.0246238	-0.107909	-1.26618	0.069875	-0.0333586	-0.546598	0.0124912	-0.0199243	0.00191262	-0.230422	0.681254	0.0498831	2.61008	1.46685	-0.00746571	2.72221	-4.62846	41.083	4.40049	-17.1582	11.4535	8.45152	12.1756	6.44405	0.0655389	-0.10462	-1.655	0.119485	-0.0251547	-0.727666	0.0228593	-0.00494756	0.0182731	-0.144568	0.742883	0.0959529	6.17599	1.80356	0.134612
1	4.4643	-0.329378	31.2281	5.26464	-21.8233	10.2179	9.21804	9.72244	10.9374	0.146199	-0.0289066	-0.817757	0.0955451	0.00460366	-0.330244	0.00124366	0.00501707	-0.0483056	-0.107264	1.41641	0.0502417	0.764297	1.22586	-0.0942246	4.59298	-1.62672	35.2756	5.59463	-23.3273	9.73023	10.7327	9.94593	10.4685	0.0703809	-0.0374188	-1.10781	0.0798842	-0.00189442	-0.432923	0.00170767	-0.00543256	-0.0727663	-0.11741	1.90236	0.0406765	1.68132	1.84918	-0.203707	6.55913	-3.33862	38.6426	5.52043	-28.3056	12.8061	14.7664	13.3289	8.28289	-0.00556022	-0.0616178	-1.32025	0.0776961	-0.0383009	-0.536829	0.0141652	-0.0364628	-0.0806046	-0.233676	2.04657	0.091195	4.63595	1.37953	-0.304334	-1.52056	-3.10326	31.0297	5.09622	-12.7563	7.44986	3.66763	9.18793	6.38242	0.0719624	-0.0662537	-0.907106	0.0716615	-0.0223098	-0.356728	-0.0121178	-0.015228	-0.0501471	-0.191506	1.44296	0.0533354	1.26393	1.17212	-0.256571	0.049009	-3.01769	35.9829	5.44182	-14.5568	8.18956	5.21309	10.1874	5.41253	0.11747	-0.100229	-1.28456	0.107321	-0.045441	-0.474393	-0.0083631	-0.0318421	-0.0756105	-0.373182	1.85261	0.100025	2.95864	1.59321	-0.403426	3.16726	-3.3857	39.7154	4.73132	-18.0767	12.6457	7.43862	11.5333	5.25434	0.209551	-0.104347	-1.65453	0.14336	-0.05258	-0.61192	-0.00662156	-0.0351922	-0.0797931	-0.306489	2.02626	0.170236	6.20184	2.06547	-0.271167
2	4.64275	0.555429	30.8269	5.43945	-21.6004	11.9561	7.37437	9.24098	9.84563	0.26034	-0.0195627	-0.852649	0.16245	0.0136561	-0.26178	-0.0120007	0.00715024	-0.111478	-0.124226	2.73584	0.0461129	0.761152	1.09661	-0.359973	4.87056	-0.526697	34.696	5.91074	-23.5122	11.6477	8.90545	9.3755	9.2657	0.204306	-0.0204102	-1.17154	0.168946	0.00594326	-0.33579	-0.0145019	-0.00943233	-0.178129	-0.237353	3.71556	0.0217177	1.57298	1.58727	-0.723136	6.92019	-2.25177	37.4299	6.09851	-28.9088	14.0966	12.841	12.4111	7.17997	0.108155	-0.0560402	-1.36749	0.174732	-0.0441711	-0.402642	-0.00821609	-0.062835	-0.214432	-0.457324	3.9775	0.0962833	4.15587	1.35213	-1.07375	-1.39748	-2.01587	30.4418	5.30013	-12.7909	9.00338	2.14279	8.85737	4.84758	0.183493	-0.0660007	-0.915951	0.123621	-0.0284415	-0.28327	-0.0324563	-0.0219641	-0.118163	-0.221688	2.78665	0.0911637	1.50731	1.02086	-0.696913	0.430728	-1.86747	35.0537	5.6826	-14.9204	9.85144	3.62401	9.90508	3.63088	0.255543	-0.0995405	-1.31759	0.17459	-0.0568657	-0.375621	-0.0395107	-0.0442331	-0.181041	-0.539347	3.6245	0.156356	3.12706	1.4651	-1.20704	3.86304	-2.23274	38.2955	5.03669	-18.6307	14.1461	5.97922	10.826	3.60693	0.343354	-0.111524	-1.65891	0.197754	-0.0801507	-0.458935	-0.0477129	-0.0691289	-0.208986	-0.528628	3.93733	0.25011	6.03849	1.91766	-1.22796
3	5.00657	1.36972	30.3661	5.58978	-21.2118	13.9256	5.18716	8.51558	8.50073	0.372419	-0.0112315	-0.859506	0.249432	0.0297639	-0.151597	-0.0315956	0.0157678	-0.182367	-0.170288	4.49316	0.0321695	0.598765	0.658874	-0.696802	5.42289	0.418234	34.0919	6.24833	-23.4171	13.8264	6.50813	8.63134	7.72247	0.369244	-0.00304953	-1.21005	0.304243	0.0275514	-0.191513	-0.039894	0.00130093	-0.296035	-0.425821	6.11219	-0.0177314	1.19897	0.802549	-1.38706	7.51987	-1.38086	36.3396	6.65512	-28.9533	15.7916	10.2861	11.287	5.82789	0.276721	-0.0517813	-1.41353	0.336737	-0.0328172	-0.22553	-0.0391393	-0.0712861	-0.362326	-0.763834	6.53829	0.0783276	3.38258	0.730149	-2.0222	-1.06119	-0.963997	29.7266	5.52544	-12.7464	10.7703	0.317234	8.31626	3.12958	0.277138	-0.0705959	-0.898228	0.191878	-0.0335293	-0.169245	-0.0596549	-0.0296378	-0.193099	-0.266848	4.58292	0.13031	1.48934	0.611794	-1.21672	1.07533	-0.837332	34.027	5.93939	-15.0159	11.7922	1.56686	9.4116	1.61257	0.372865	-0.104707	-1.32536	0.269179	-0.0655981	-0.225907	-0.0793848	-0.0561129	-0.296142	-0.732636	5.98829	0.208947	2.96144	0.937731	-2.19719	4.78648	-1.26275	36.8544	5.34141	-18.7375	15.9095	4.03499	10.0371	1.68636	0.456893	-0.125139	-1.63414	0.289815	-0.101718	-0.249352	-0.0957931	-0.0997731	-0.348041	-0.818969	6.48504	0.316314	5.52852	1.3116	-2.60576
4	5.55209	2.06942	29.8637	5.68558	-20.6956	16.1023	2.87207	7.56718	7.10996	0.49014	-0.00581683	-0.79472	0.354212	0.0508571	0.0246373	-0.0565224	0.029401	-0.245335	-0.29079	6.59841	0.0175498	0.222336	-0.243965	-0.909365	6.23299	1.11564	33.469	6.57699	-23.0129	16.2321	3.69696	7.69524	6.09098	0.555948	0.0101223	-1.17608	0.47662	0.0619077	0.0273595	-0.0754972	0.02766	-0.398212	-0.709099	8.93867	-0.0736849	0.473889	-0.701085	-1.79361	8.34616	-0.806346	35.3776	7.16542	-28.3859	17.858	7.20028	9.98943	4.45477	0.498233	-0.0505565	-1.41024	0.555565	0.000653261	0.0193707	-0.0787046	-0.0514683	-0.491135	-1.15922	9.56395	0.0229298	2.09846	-0.751254	-2.58264	-0.506276	0.0218449	28.9456	5.73119	-12.6933	12.7717	-1.60787	7.61804	1.48906	0.355129	-0.0795732	-0.825078	0.272731	-0.0394834	0.00379732	-0.0913156	-0.0422485	-0.25788	-0.369965	6.73936	0.17627	1.17012	-0.194755	-1.56043	1.96148	0.0206329	32.9658	6.19007	-14.8683	14.0259	-0.784439	8.68484	-0.300198	0.462212	-0.114995	-1.27217	0.382716	-0.0718993	-0.00111262	-0.123971	-0.071474	-0.390432	-0.974799	8.80198	0.252375	2.3454	-0.225061	-2.87276	5.8881	-0.531728	35.4517	5.66013	-18.383	17.9286	1.65178	9.13041	-0.188722	0.538546	-0.143215	-1.55652	0.413256	-0.112717	0.0316942	-0.146549	-0.124288	-0.460708	-1.18127	9.51991	0.345085	4.54299	0.0732347	-3.83237
5	6.24672	2.63702	29.3452	5.71501	-20.1353	18.5	0.650773	6.49227	5.93762	0.62437	-0.00913317	-0.672535	0.471679	0.0718912	0.267926	-0.0832971	0.0431734	-0.279474	-0.515659	8.86524	0.0185071	-0.32808	-1.73514	-0.805195	7.24619	1.52092	32.8545	6.86972	-22.3452	18.879	0.72094	6.60847	4.71233	0.749674	0.0108337	-1.08298	0.665195	0.100767	0.326804	-0.118801	0.0598165	-0.449555	-1.08984	11.9064	-0.129417	-0.497481	-3.03857	-1.5838	9.35331	-0.553522	34.5595	7.61608	-27.2702	20.2872	3.784	8.5703	3.37127	0.745367	-0.0560946	-1.34354	0.801031	0.0525407	0.344568	-0.126709	-0.00735565	-0.560281	-1.62781	12.7433	-0.0764157	0.387208	-3.34244	-2.26435	0.259238	0.930261	28.1653	5.87114	-12.7049	15.0475	-3.43489	6.86164	0.194723	0.435051	-0.0957473	-0.723377	0.363526	-0.049462	0.230001	-0.122208	-0.0654861	-0.289948	-0.558832	9.06261	0.238766	0.628781	-1.49453	-1.51824	3.04774	0.686633	31.9589	6.39152	-14.548	16.5867	-3.20692	7.78279	-1.75807	0.537959	-0.132946	-1.17592	0.503977	-0.0792233	0.297463	-0.167056	-0.0993667	-0.428348	-1.27901	11.7794	0.286887	1.34486	-2.20845	-2.85164	7.10137	-0.0553558	34.1729	5.97849	-17.6256	20.2316	-1.03666	8.09885	-1.66297	0.592755	-0.165048	-1.44239	0.550227	-0.113942	0.380687	-0.196437	-0.149258	-0.505961	-1.60196	12.7476	0.31684	3.14516	-2.01473	-4.26655
6	7.03527	3.08017	28.8441	5.69685	-19.625	21.1625	-1.30752	5.42587	5.25527	0.770665	-0.0239195	-0.566975	0.587859	0.088689	0.557276	-0.109119	0.0523212	-0.267174	-0.835602	11.078	0.0375637	-0.879989	-3.88736	-0.396749	8.38334	1.64673	32.2954	7.10304	-21.5208	21.8098	-2.13915	5.47908	3.92354	0.931127	-0.0056814	-1.01426	0.83916	0.133109	0.685598	-0.16559	0.0820509	-0.423742	-1.53073	14.6941	-0.173308	-1.45488	-6.1302	-0.870751	10.4779	-0.58843	33.9082	7.9847	-25.7876	23.0848	0.31093	7.13002	2.8749	0.974505	-0.0708093	-1.26713	1.02547	0.109278	0.737426	-0.182766	0.0397789	-0.540117	-2.11822	15.7135	-0.215075	-1.35329	-6.95958	-1.25778	1.21074	1.75534	27.4485	5.91662	-12.8089	17.6377	-5.02379	6.13834	-0.530028	0.538692	-0.120982	-0.657843	0.457879	-0.0645215	0.486454	-0.14782	-0.102511	-0.271326	-0.82168	11.3227	0.314632	-0.0136438	-3.29181	-1.12789	4.27864	1.16183	31.106	6.49181	-14.1405	19.504	-5.49255	6.8213	-2.49676	0.626204	-0.160937	-1.10987	0.616443	-0.0915267	0.641529	-0.203819	-0.148425	-0.385405	-1.62099	14.5914	0.305734	0.167724	-4.97661	-2.26796	8.35795	0.187159	33.1153	6.24293	-16.5992	22.858	-3.82713	6.99652	-2.4522	0.641716	-0.189978	-1.35683	0.672097	-0.112274	0.771723	-0.244506	-0.189911	-0.456175	-2.0348	15.8102	0.21938	1.61495	-4.98621	-3.83014
7	7.85389	3.42201	28.401	5.67214	-19.2294	24.1233	-2.89797	4.48665	5.2622	0.913149	-0.045161	-0.553103	0.685395	0.100901	0.869757	-0.134066	0.0552539	-0.201949	-1.21199	13.0866	0.0609049	-1.24811	-6.65863	0.0299254	9.56118	1.55146	31.8491	7.24967	-20.6692	25.0425	-4.62036	4.44781	3.94902	1.08998	-0.0333309	-1.05216	0.972029	0.154167	1.07724	-0.213532	0.0853091	-0.316773	-1.9773	17.1001	-0.202309	-2.23192	-9.69436	-0.226581	11.6563	-0.832863	33.445	8.22063	-24.2013	26.2361	-2.9012	5.82389	3.15871	1.16617	-0.09183	-1.26565	1.19164	0.156679	1.17534	-0.246451	0.0668328	-0.429197	-2.57858	18.2501	-0.364653	-2.78319	-11.1302	-0.367296	2.3097	2.48185	26.8491	5.86807	-12.9761	20.5453	-6.30121	5.49904	-0.562413	0.674168	-0.1522	-0.667877	0.543891	-0.0824873	0.755567	-0.167129	-0.151923	-0.197344	-1.12248	13.3421	0.385439	-0.715892	-5.49193	-0.685565	5.5919	1.45438	30.4967	6.44469	-13.7239	22.762	-7.47537	5.92622	-2.39646	0.74807	-0.194547	-1.13095	0.701861	-0.108656	1.00462	-0.234789	-0.219423	-0.26204	-1.96023	17.0107	0.29884	-1.1077	-8.27486	-1.67001	9.60096	0.238716	32.3633	6.36891	-15.4977	25.8151	-6.47614	5.94952	-2.41073	0.728317	-0.21412	-1.35861	0.756105	-0.114054	1.18034	-0.293264	-0.257503	-0.313192	-2.42858	18.455	0.0648767	0.100557	-8.60013	-3.116
8	8.644	3.68045	28.0568	5.67167	-18.9621	27.3444	-4.06675	3.74509	6.00485	1.0505	-0.0681132	-0.640197	0.760114	0.109182	1.19652	-0.158021	0.0524732	-0.0899339	-1.59608	14.8607	0.0835529	-1.42143	-9.74626	0.122371	10.7058	1.30472	31.5628	7.2708	-19.8911	28.5054	-6.52097	3.63267	4.81859	1.24308	-0.0678165	-1.19019	1.06189	0.162787	1.48915	-0.258509	0.06949	-0.14572	-2.3784	19.1008	-0.197681	-2.88398	-13.207	-0.172629	12.8314	-1.19802	33.1719	8.25027	-22.7671	29.6537	-5.54191	4.81672	4.25697	1.34552	-0.122983	-1.36705	1.29517	0.18133	1.64211	-0.310625	0.0601759	-0.249761	-2.97019	20.3298	-0.467234	-3.89713	-15.161	-0.235617	3.5014	3.07737	26.419	5.74366	-13.1491	23.7076	-7.24327	4.96649	0.0877322	0.836764	-0.185462	-0.735542	0.613645	-0.101291	1.03557	-0.181186	-0.209779	-0.0777812	-1.4229	15.0561	0.440061	-1.59543	-7.90835	-0.507913	6.92237	1.56397	30.1893	6.219	-13.3544	26.2682	-9.0374	5.20478	-1.49678	0.910249	-0.231069	-1.22373	0.752981	-0.131728	1.37829	-0.260591	-0.307943	-0.0802955	-2.25955	18.979	0.278802	-2.52331	-11.696	-1.51692	10.786	0.139895	31.9569	6.27366	-14.522	29.0367	-8.74604	5.11856	-1.54109	0.885939	-0.242442	-1.44195	0.799217	-0.1296	1.59881	-0.340168	-0.356156	-0.103616	-2.74476	20.6099	-0.0923818	-1.50183	-12.4448	-2.78848
9	9.35768	3.8486	27.8423	5.68704	-18.7876	30.6855	-4.80406	3.22166	7.36096	1.19104	-0.0945766	-0.766746	0.819213	0.11262	1.5358	-0.178347	0.0448846	0.0568973	-1.93425	16.4522	0.115947	-1.50714	-12.5398	-0.257562	11.7532	0.953811	31.4478	7.1215	-19.2183	32.0194	-7.74083	3.08295	6.37311	1.40771	-0.113823	-1.34066	1.12177	0.158027	1.91106	-0.293228	0.0395467	0.0659449	-2.67765	20.7753	-0.135734	-3.37509	-15.8679	-0.787283	13.95	-1.6176	33.0522	8.01067	-21.628	33.1536	-7.38924	4.19726	6.04505	1.53781	-0.173627	-1.50841	1.35098	0.176345	2.12201	-0.362468	0.0213524	-0.0287543	-3.24502	22.0451	-0.473288	-4.66946	-18.2431	-0.857509	4.74203	3.46949	26.1873	5.55858	-13.2704	27.0001	-7.86008	4.56022	1.29912	1.00753	-0.221375	-0.815897	0.665912	-0.121817	1.32842	-0.19054	-0.272531	0.0705183	-1.6882	16.4993	0.486634	-2.37811	-10.2262	-0.703649	8.19786	1.47206	30.1902	5.80244	-13.0482	29.8595	-10.1203	4.71479	0.0429552	1.08823	-0.274951	-1.33125	0.772915	-0.164753	1.75611	-0.278479	-0.408192	0.132292	-2.47954	20.5576	0.275511	-3.86983	-14.6448	-1.88485	11.87	-0.0913591	31.8658	5.91545	-13.7964	32.3764	-10.4645	4.62249	0.0384858	1.08899	-0.28748	-1.54798	0.809422	-0.169358	2.02103	-0.375983	-0.48135	0.14053	-2.94675	22.3264	-0.186677	-3.05448	-15.944	-3.04326
