PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
0	4.04819	-3.03211	17.8895	3.22557	-10.7973	-1.17186	5.05526	7.71224	4.52802	0.154252	-0.0107336	-0.701454	0.0802249	0.00371487	-0.500403	0.0148384	0.00513645	0.0341936	0.144223	0.726138	0.0975805	0.418357	2.01441	0.0163196	5.53548	-3.28175	22.0881	2.69916	-6.93171	-0.505826	5.08311	7.45894	3.16455	0.17954	-0.00986654	-0.966075	0.108512	0.0116691	-0.60179	0.00721815	0.0112463	0.0522572	0.112909	0.748024	0.0889444	0.622426	3.26329	0.0350167	7.34093	-5.09989	25.713	2.66471	-6.51136	-1.74514	5.47048	6.8354	3.6837	0.165034	0.0181165	-1.08273	0.115981	0.0416216	-0.68295	-0.000804699	0.0376976	0.0502858	0.0199166	0.787993	0.0476819	1.27877	3.7806	0.112249	5.66124	7.04324	16.6115	-2.33842	-12.2469	-3.05743	2.75159	8.48917	3.06924	0.134664	0.0226676	-0.808607	-0.0166189	-0.0209582	-0.516469	0.0130538	-0.0223663	0.0296022	0.0985796	0.726164	0.10439	-0.0648076	2.44108	0.0463164	8.50231	6.22989	20.786	-2.90656	-8.16393	-3.00641	1.47611	7.44659	2.84886	0.140474	0.0339351	-1.05718	0.00396688	-0.0220843	-0.660527	0.0257171	-0.0281523	0.0548354	0.0735714	0.74767	0.0686171	-0.0983308	3.29688	0.0735238	10.6339	4.47781	24.497	-3.43299	-5.71546	-3.79104	2.12374	7.09882	2.70757	0.120913	0.0176264	-1.15101	0.0227188	-0.0436428	-0.731436	0.0397501	-0.0482372	0.062502	-0.016328	0.763171	0.0408761	0.576002	3.97391	0.154193
1	4.28043	-2.18463	17.6681	3.27604	-10.9821	0.956108	4.59466	7.71787	4.23524	0.240108	-0.00478276	-0.783214	0.145999	0.00317987	-0.460612	0.0146716	0.00733079	-0.0298963	0.202135	2.10598	0.150544	0.191372	2.3008	0.000162	5.91512	-2.41801	21.8359	2.65191	-7.18358	1.96919	4.65388	7.59472	2.68932	0.294302	-0.00595963	-1.0209	0.169488	0.00732012	-0.531408	0.00195494	0.00558123	-0.0338125	0.0719883	2.17386	0.142893	0.090453	3.39812	-0.0502426	7.75593	-4.27844	25.305	2.61867	-6.90793	0.761689	4.76987	6.78006	2.78705	0.281488	0.0246218	-1.15323	0.170181	0.0368159	-0.624761	-0.0109327	0.0270865	-0.0555812	-0.103525	2.22123	0.0631454	0.436897	4.30988	-0.095967	5.66978	7.80845	16.6667	-1.88667	-12.6141	-0.692241	2.63583	8.89507	2.52032	0.242597	0.0134636	-0.895103	0.0351791	-0.0357986	-0.490869	0.0140712	-0.0253741	-0.0173546	0.125152	2.14202	0.226675	-0.221429	2.7215	-0.0084908	8.56565	7.37247	20.8477	-2.48437	-9.1962	-0.540232	1.68733	7.87746	2.14354	0.268677	0.0260711	-1.12629	0.0450945	-0.039431	-0.612829	0.026333	-0.0264791	-0.0244529	0.0301911	2.19481	0.142544	-0.438299	3.65114	-0.0156281	10.9046	5.66692	24.3454	-3.09744	-7.17716	-1.18225	2.17672	7.59242	1.75424	0.272246	0.0138772	-1.20919	0.0528529	-0.0600633	-0.67753	0.0362653	-0.0436343	-0.0409799	-0.163318	2.21418	0.0861613	-0.124797	4.52108	-0.0451463
2	4.60506	-1.38524	17.5616	3.37988	-11.0491	3.4662	3.4578	7.53041	3.71881	0.372647	0.00772382	-0.84027	0.254778	0.0141311	-0.386871	0.0122517	0.0220434	-0.0959747	0.216074	4.21099	0.202781	-0.187241	2.19963	-0.0454744	6.40469	-1.49856	21.7299	2.68937	-7.40396	4.8059	3.58744	7.45	2.00605	0.460553	0.00522259	-1.04141	0.271493	0.0138617	-0.423161	-0.00497333	0.0119925	-0.121996	-0.0567875	4.35223	0.203488	-0.544727	2.90679	-0.190608	8.29673	-3.34263	25.1377	2.64202	-7.34203	3.73098	3.46715	6.52762	1.60998	0.44975	0.0370277	-1.21595	0.262607	0.0410546	-0.537119	-0.0240778	0.027223	-0.170632	-0.324075	4.37729	0.0757222	-0.544472	4.24237	-0.471889	5.72966	8.43527	16.8062	-1.32246	-12.6525	2.03277	1.76561	8.97177	1.8379	0.400823	-0.00132618	-0.93779	0.1264	-0.0471204	-0.441069	0.0131097	-0.0281229	-0.0528142	0.108544	4.30551	0.373838	-0.45322	2.65424	-0.112772	8.67254	8.41781	21.0259	-1.92809	-10.0715	2.35792	1.19074	8.20387	1.25075	0.456688	0.0151534	-1.17391	0.126772	-0.0534946	-0.538335	0.0244194	-0.0214059	-0.103889	-0.0816468	4.4034	0.228329	-0.764544	3.49492	-0.22065	11.1943	6.84064	24.3873	-2.59402	-8.59012	1.93267	1.50794	8.06579	0.52076	0.487204	0.0087247	-1.27156	0.119892	-0.0733798	-0.600803	0.0262924	-0.0345541	-0.15229	-0.406253	4.40917	0.138017	-0.840797	4.48658	-0.46477
3	5.02357	-0.728214	17.5882	3.55734	-10.7996	6.28465	1.6819	6.95152	3.24061	0.511029	0.0235536	-0.800389	0.392958	0.041088	-0.234388	0.00447645	0.0526833	-0.13203	0.116826	6.92017	0.234182	-0.695463	1.37921	0.0778832	6.9829	-0.649546	21.7534	2.8387	-7.40307	7.90122	1.91866	6.89071	1.35154	0.635241	0.0187673	-0.972994	0.406845	0.0353657	-0.23446	-0.0153137	0.0350198	-0.175164	-0.324965	7.1902	0.252285	-1.19651	1.47302	-0.129193	8.93639	-2.42113	25.1889	2.76956	-7.61733	7.06964	1.59319	5.96444	0.405988	0.631869	0.0500998	-1.20656	0.385323	0.0575898	-0.373108	-0.0406704	0.0439449	-0.254832	-0.677056	7.17355	0.077352	-1.59751	3.22475	-0.653426	5.87031	8.87392	17.0468	-0.670525	-12.2197	5.04911	0.156328	8.54588	1.27257	0.558815	-0.0238387	-0.881888	0.246914	-0.0497346	-0.324561	0.00581316	-0.0347604	-0.0446493	-0.00945816	7.06716	0.504406	-0.783451	1.97048	-0.183792	8.84092	9.25176	21.2965	-1.25667	-10.5074	5.57001	-0.0366076	8.18833	0.392888	0.658815	-0.00171988	-1.14741	0.244467	-0.0579583	-0.394194	0.0163095	-0.015049	-0.148139	-0.30944	7.27811	0.303519	-1.11065	2.59387	-0.370289	11.5037	7.86961	24.5924	-1.92047	-9.61923	5.42753	0.10692	8.27688	-0.76468	0.722487	-0.00188157	-1.28555	0.222676	-0.0772708	-0.455665	0.00706265	-0.0221453	-0.233844	-0.772612	7.2668	0.185458	-1.53835	3.52388	-0.830098
4	5.5333	-0.283967	17.7729	3.79174	-10.1239	9.38637	-0.516939	5.89697	3.10747	0.629541	0.0374189	-0.662448	0.542925	0.0826296	0.00995671	-0.00983803	0.093207	-0.0958387	-0.142612	9.88626	0.230264	-1.17804	-0.403129	0.43583	7.62452	0.00489741	21.9097	3.08133	-7.04791	11.2112	-0.183426	5.88814	1.03864	0.784073	0.0302984	-0.824769	0.562729	0.0740663	0.0474436	-0.0317774	0.0724798	-0.142516	-0.756884	10.3838	0.269254	-1.71576	-1.03681	0.235406	9.64301	-1.64591	25.4526	2.99116	-7.56331	10.7386	-0.664268	5.03758	-0.442291	0.788018	0.0604486	-1.11123	0.525519	0.0894255	-0.104774	-0.0618649	0.0769204	-0.250165	-1.18365	10.3186	0.0627504	-2.49092	0.884325	-0.277361	6.12021	9.12182	17.4208	0.0231239	-11.2906	8.35215	-1.98581	7.55136	1.1207	0.663179	-0.0522759	-0.738347	0.370392	-0.0431963	-0.124044	-0.0118264	-0.0589775	0.0427328	-0.264066	10.0184	0.560211	-1.14194	0.46783	-0.32167	9.08924	9.79023	21.6542	-0.522154	-10.3003	9.03425	-1.83437	7.63803	-0.124263	0.828145	-0.0259102	-1.03408	0.383668	-0.05074	-0.155625	0.0007845	-0.0204318	-0.110093	-0.686685	10.4971	0.339794	-1.46403	0.707357	-0.347524	11.8395	8.64764	24.9436	-1.12324	-9.9749	9.23111	-1.84552	7.98371	-1.74482	0.925717	-0.0234635	-1.22119	0.352395	-0.07137	-0.20542	-0.0181283	-0.0208681	-0.233394	-1.28115	10.4976	0.216943	-2.09691	1.20802	-0.819599
5	6.12306	-0.0564918	18.1317	4.03559	-9.0619	12.7613	-2.84621	4.42717	3.53357	0.731573	0.046233	-0.489473	0.679531	0.131516	0.325262	-0.0315804	0.129889	0.0366497	-0.549714	12.5972	0.185485	-1.52159	-3.05323	0.644982	8.29634	0.395863	22.2093	3.36488	-6.31906	14.7206	-2.48998	4.52241	1.32003	0.893473	0.0372419	-0.660051	0.710831	0.124788	0.404987	-0.0588878	0.109958	0.00493346	-1.31299	13.4296	0.229132	-2.0123	-4.4287	0.40566	10.3727	-1.11012	25.928	3.26045	-7.08109	14.7203	-3.0523	3.7667	-0.581502	0.904789	0.0635186	-0.984454	0.663809	0.132021	0.261538	-0.08922	0.111227	-0.116304	-1.81269	13.3226	0.0281328	-3.04776	-2.87038	0.295896	6.49094	9.22855	17.9598	0.699143	-9.96311	11.9562	-4.35725	6.05235	1.57726	0.7107	-0.0765533	-0.585551	0.469149	-0.0288461	0.143024	-0.0424266	-0.111309	0.221926	-0.634878	12.61	0.499268	-1.4305	-1.81345	-0.9012	9.421	10.0025	22.1031	0.207733	-9.38278	12.7235	-3.95813	6.47939	-0.0497488	0.948966	-0.0548194	-0.883636	0.523066	-0.0337531	0.169747	-0.0229469	-0.0535138	0.0374571	-1.18571	13.5478	0.312206	-1.77156	-2.20909	-0.464844	12.1965	9.118	25.4268	-0.275048	-9.48191	13.3044	-4.08609	7.02807	-2.08469	1.07207	-0.0567553	-1.10661	0.495085	-0.0584877	0.154961	-0.0446854	-0.0494883	-0.115538	-1.89983	13.6216	0.221815	-2.41023	-2.60271	-0.675681
6	6.77517	0.0153417	18.6569	4.22847	-7.79539	16.3552	-5.03521	2.71548	4.54346	0.85291	0.050552	-0.333943	0.784786	0.177688	0.684029	-0.0615937	0.150981	0.251355	-1.0643	14.7139	0.111552	-1.76017	-6.16247	0.187343	8.96271	0.532197	22.6461	3.62146	-5.32962	18.3798	-4.77708	2.95307	2.26509	0.988919	0.0426835	-0.537014	0.825289	0.178592	0.811867	-0.101355	0.132645	0.250499	-1.92968	15.9492	0.124113	-2.14223	-8.20634	-0.282255	11.0714	-0.839799	26.5918	3.51449	-6.18463	18.9503	-5.35107	2.23529	0.137817	1.00864	0.0588306	-0.898433	0.780796	0.177139	0.697976	-0.127438	0.128998	0.136741	-2.4997	15.7862	-0.0261594	-3.29165	-7.63917	0.0792119	6.96264	9.27206	18.6692	1.30136	-8.42751	15.8146	-6.66471	4.22188	2.62962	0.779939	-0.0910038	-0.461736	0.546652	-0.0118912	0.464368	-0.0840421	-0.188796	0.464334	-1.10512	14.5475	0.354785	-1.62753	-4.7483	-2.10211	9.81248	9.9225	22.6371	0.868636	-7.85987	16.5848	-6.17621	4.79299	0.685843	1.05908	-0.0826161	-0.762478	0.649351	-0.0102412	0.555469	-0.0574093	-0.118669	0.279695	-1.74754	16.0467	0.223406	-1.99175	-5.88759	-1.24923	12.5448	9.28884	26.0103	0.547915	-8.14734	17.5797	-6.39139	5.4038	-1.6372	1.18834	-0.0975531	-1.01086	0.639055	-0.0422888	0.59724	-0.072854	-0.116136	0.112244	-2.55412	16.2416	0.199503	-2.46667	-7.49805	-1.1553
7	7.46675	-0.0019675	19.3105	4.31562	-6.55037	20.0469	-6.8804	0.987028	5.99547	1.02482	0.046085	-0.188233	0.860492	0.209745	1.07685	-0.0957546	0.152408	0.506995	-1.63854	16.2473	0.0440645	-1.92687	-9.28845	-0.973291	9.59633	0.464233	23.1813	3.782	-4.26495	22.0714	-6.84964	1.37534	3.74929	1.11562	0.0418969	-0.437464	0.905056	0.220769	1.26429	-0.154215	0.132104	0.542495	-2.55808	17.9066	-0.00680605	-2.17231	-11.826	-1.85221	11.6877	-0.807918	27.3766	3.69211	-4.99973	23.2681	-7.40697	0.583391	1.60436	1.15308	0.0438558	-0.840558	0.876101	0.214736	1.20111	-0.17866	0.122681	0.449714	-3.20103	17.6766	-0.0699282	-3.26794	-12.7822	-1.37068	7.48612	9.30231	19.5065	1.79438	-6.8823	19.7853	-8.69105	2.2971	4.09715	0.931602	-0.110239	-0.33499	0.625201	-0.00621842	0.845829	-0.126215	-0.282483	0.723309	-1.66017	15.941	0.214191	-1.70181	-8.07567	-3.60293	10.218	9.62407	23.2211	1.40972	-5.97854	20.4926	-8.3037	2.80411	1.95714	1.21173	-0.113491	-0.657815	0.766263	0.0110644	0.997987	-0.101999	-0.207914	0.566537	-2.33455	17.9751	0.119258	-2.06456	-9.90518	-2.76063	12.8395	9.21491	26.6304	1.27089	-6.18011	21.9094	-8.61436	3.29307	-0.49208	1.32922	-0.143566	-0.940034	0.782408	-0.0255651	1.10861	-0.109595	-0.210756	0.399062	-3.19252	18.3192	0.176094	-2.24809	-12.7674	-2.60052
8	8.15911	-0.0974986	20.0171	4.26181	-5.46811	23.6818	-8.26937	-0.55374	7.7095	1.22127	0.0284109	-0.0768513	0.913377	0.225555	1.47513	-0.128804	0.141232	0.768241	-2.16912	17.4161	0.0131737	-1.99768	-11.8381	-2.44438	10.1808	0.22255	23.7364	3.78486	-3.26524	25.64	-8.55911	-0.0356389	5.57316	1.2801	0.0246399	-0.359317	0.962047	0.242028	1.73581	-0.205842	0.11146	0.83678	-3.10011	19.4912	-0.108699	-2.12113	-14.5255	-3.76855	12.1893	-0.983095	28.1637	3.74053	-3.69499	27.4474	-9.12413	-1.01264	3.56276	1.35372	0.00514205	-0.778877	0.963218	0.232603	1.75443	-0.23395	0.0940783	0.7653	-3.83372	19.2351	-0.056031	-2.91482	-17.2592	-3.54879	8.00481	9.29806	20.3699	2.15335	-5.43946	23.6727	-10.321	0.510135	5.78383	1.12565	-0.145119	-0.229052	0.705417	-0.0155251	1.25722	-0.162729	-0.380182	0.973246	-2.19886	17.0954	0.133259	-1.66377	-10.9889	-4.97885	10.5932	9.17359	23.7812	1.79036	-4.02613	24.2692	-10.2024	0.821276	3.56769	1.40822	-0.159111	-0.553744	0.877257	0.0197311	1.47696	-0.149696	-0.310164	0.855654	-2.86479	19.5614	0.0519006	-1.95405	-13.429	-4.55793	13.0483	8.95257	27.1871	1.81629	-3.92351	26.0824	-10.6532	1.03607	1.13848	1.51491	-0.204297	-0.861193	0.925131	-0.0174936	1.67076	-0.155107	-0.32099	0.69583	-3.7421	20.0915	0.190865	-1.73429	-17.2452	-4.63204
9	8.79061	-0.308037	20.66	4.05168	-4.55649	27.0961	-9.18869	-1.78309	9.55726	1.3956	-0.00286211	-0.0319604	0.947056	0.23179	1.8426	-0.158483	0.128219	1.01764	-2.54279	18.4541	0.0243193	-1.91935	-13.1842	-3.86191	10.7004	-0.197755	24.1917	3.58037	-2.35582	28.9258	-9.82681	-1.17543	7.57967	1.44777	-0.0098363	-0.32694	0.999339	0.248792	2.17913	-0.251153	0.084077	1.11341	-3.43534	20.9146	-0.158951	-1.957	-15.5521	-5.55404	12.5674	-1.35754	28.7912	3.61124	-2.39502	31.2632	-10.4554	-2.39337	5.78564	1.5564	-0.0570639	-0.734983	1.03878	0.234553	2.29834	-0.287365	0.0569563	1.06036	-4.25333	20.7183	0.0213761	-2.22949	-19.6975	-5.78134	8.47397	9.1871	21.1079	2.3366	-4.10365	27.2736	-11.5344	-0.986216	7.56949	1.30484	-0.197115	-0.178605	0.778062	-0.0335212	1.6539	-0.194142	-0.473258	1.21089	-2.59003	18.2836	0.120411	-1.56674	-12.5657	-6.06345	10.9114	8.60822	24.2061	1.96966	-2.22186	27.736	-11.784	-0.875345	5.38001	1.5994	-0.22059	-0.476659	0.971954	0.0167217	1.94209	-0.196019	-0.413735	1.13161	-3.21471	21.0437	0.0356555	-1.69676	-15.3897	-6.23879	13.1692	8.53089	27.5516	2.10826	-1.72392	29.8891	-12.4288	-0.991043	3.08285	1.70544	-0.283175	-0.787903	1.05212	-0.0214537	2.22399	-0.205267	-0.437125	0.985646	-4.07001	21.7946	0.250153	-1.02836	-19.5124	-6.7541
