PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
0	7.50131	7.40976	28.8959	2.24234	-20.3737	15.7111	9.37261	12.6859	6.96081	0.263402	-0.0162695	-0.86929	0.0663645	-0.0344116	-0.377052	0.0349134	-0.0276215	0.0678411	-0.0223999	0.544721	0.199275	0.833991	1.27	0.0567121	9.89378	6.57021	37.6287	3.39283	-24.1464	21.319	9.01326	12.9762	-1.76119	0.229369	-0.0835814	-1.00204	0.0581775	-0.115305	-0.41649	0.0810753	-0.087561	0.112906	-0.162532	0.722698	0.291239	2.24279	1.97055	-0.112976	9.17199	3.81236	43.9578	3.86007	-26.4817	23.1765	8.38183	13.1369	-3.92865	0.0139327	-0.11377	-1.41194	-0.0160524	-0.180218	-0.619874	0.123536	-0.138426	0.171641	-0.251454	0.731987	0.304356	4.10566	2.92766	-0.170833	8.23187	7.03912	30.5377	3.43763	-21.5081	15.704	1.83344	12.1757	7.41793	0.0694062	0.0370055	-0.831809	-0.0239932	0.0179858	-0.324922	-0.00135219	0.011063	0.0630441	-0.0933868	0.546614	0.0670608	1.14101	0.81492	0.157964	9.42044	8.51662	38.2042	4.71963	-26.6127	18.8642	1.89601	14.2146	-2.43598	0.0507947	0.113197	-1.1054	-0.0553276	0.0766001	-0.460186	-0.0212742	0.063035	0.11106	-0.255822	0.634614	0.144363	2.48874	1.43752	0.2954	10.4056	9.1558	43.2761	5.42889	-29.1752	20.6085	2.86142	13.9437	-2.59826	0.0013856	0.194127	-1.55266	-0.131174	0.135541	-0.667714	-0.0370056	0.116928	0.153144	-0.271193	0.694457	0.172129	4.58518	2.0848	0.543565
1	7.47148	7.57043	28.4077	2.33544	-20.0791	17.325	8.87804	11.9757	6.2623	0.318692	-0.0353485	-0.873004	0.112124	-0.0464045	-0.28833	0.0324315	-0.0344112	0.0161627	-0.0637143	1.59485	0.328221	1.04318	1.07131	-0.0161225	10.1521	6.32147	36.5297	3.45285	-23.3046	23.3276	8.83736	12.3519	-1.74437	0.333808	-0.13155	-0.933903	0.165155	-0.133535	-0.224211	0.0841669	-0.0961591	0.054901	-0.452854	2.26182	0.484217	2.03934	1.40188	-0.154005	9.3695	3.80141	42.71	4.22301	-25.8773	25.0573	8.46144	12.4586	-4.01647	0.119739	-0.155411	-1.31935	0.0961582	-0.203522	-0.387744	0.124748	-0.150962	0.0945873	-0.63196	2.28784	0.468207	3.95777	2.29228	-0.320183	8.26897	6.88696	29.839	3.61672	-21.2927	16.8649	1.21779	11.5333	6.31266	0.114338	0.00114849	-0.84598	0.026997	-0.00717096	-0.243282	0.00133945	-0.00360247	0.0112163	-0.170699	1.62723	0.194868	1.32112	0.687187	0.0232958	9.63764	8.17675	37.1723	5.1097	-26.1584	20.2793	1.70819	13.2086	-2.92122	0.137103	0.0513161	-1.04652	0.0351055	0.034763	-0.314095	-0.00819868	0.0397866	0.0644361	-0.603374	1.99583	0.35033	2.46936	1.0605	0.20508	10.7242	8.74176	42.0735	5.87802	-28.9227	21.9331	2.98854	12.9111	-3.34427	0.0940525	0.135657	-1.47245	-0.0352565	0.0878443	-0.498467	-0.0267439	0.0878551	0.0904824	-0.659022	2.0889	0.372088	4.49637	1.53949	0.436662
2	7.51861	7.5164	27.8065	2.36586	-19.3835	19.0033	7.87463	11.1081	5.32236	0.383122	-0.067905	-0.874882	0.190723	-0.0539945	-0.165923	0.0324674	-0.0365709	-0.0372672	-0.148927	3.22013	0.475878	1.1283	0.728793	-0.183764	10.5529	5.80814	35.3584	3.358	-21.8506	25.3571	8.09199	11.5174	-1.48888	0.479108	-0.202799	-0.851409	0.330168	-0.142044	0.034537	0.0978853	-0.0941075	0.0271899	-0.871206	4.6395	0.70843	1.49548	0.519918	-0.174682	9.76005	3.48375	41.3857	4.38514	-24.5265	27.0165	8.07692	11.5309	-3.86338	0.290686	-0.220156	-1.22562	0.276175	-0.214951	-0.088748	0.133233	-0.152876	0.0432877	-1.16615	4.66012	0.65269	3.38018	1.3368	-0.431328	8.38733	6.67856	29.0591	3.79829	-20.7986	18.1055	-0.0495404	10.7434	4.90917	0.179217	-0.049681	-0.859736	0.115143	-0.0305777	-0.133608	0.00490521	-0.016913	-0.0415923	-0.28551	3.3112	0.348256	1.38192	0.449101	-0.228251	10.0463	7.61873	36.0801	5.37341	-25.1608	21.8768	0.864086	11.995	-3.25442	0.255186	-0.0318134	-0.987168	0.184597	-0.00150461	-0.120111	0.0101167	0.0219164	0.0385364	-1.07008	4.10297	0.592501	2.07699	0.477528	0.12438	11.2464	8.04937	40.8277	6.16404	-28.0667	23.4617	2.53741	11.6421	-3.99696	0.233489	0.0505844	-1.3977	0.131508	0.0471407	-0.277159	-0.0145871	0.0641515	0.0441967	-1.19612	4.19922	0.598657	3.97997	0.774249	0.286557
3	7.64622	7.29206	27.1644	2.38779	-18.3215	20.776	6.32923	10.0412	4.43004	0.446781	-0.105823	-0.812289	0.291576	-0.0494165	0.0206768	0.0309623	-0.02926	-0.0752665	-0.304011	5.3259	0.587335	0.922329	0.04401	-0.287216	11.049	5.12887	34.2088	3.22623	-19.8764	27.4354	6.60146	10.3545	-0.73388	0.626476	-0.272912	-0.717836	0.517276	-0.124038	0.371304	0.112074	-0.0741627	0.0657364	-1.35702	7.66093	0.874129	0.607574	-1.06528	-0.170844	10.3382	2.88372	40.0449	4.37284	-22.508	29.0435	7.01569	10.3229	-3.23571	0.499677	-0.292434	-1.10495	0.496	-0.199656	0.282825	0.143738	-0.134992	0.0611338	-1.79315	7.73066	0.795083	2.21443	-0.153113	-0.45509	8.5813	6.49847	28.2652	4.05436	-20.0347	19.4641	-1.94565	9.74163	3.53615	0.263605	-0.110097	-0.812923	0.236092	-0.0488074	0.0287971	0.00788493	-0.0291923	-0.0770363	-0.450065	5.50436	0.471451	1.17756	-0.0671658	-0.433207	10.6193	6.94569	35.0174	5.58954	-23.5648	23.7099	-0.730481	10.509	-3.15348	0.392974	-0.131259	-0.891603	0.377252	-0.0299176	0.128507	0.0330514	0.00286987	0.0650887	-1.56486	6.79147	0.781653	1.22858	-0.549229	0.0463708	11.9449	7.13067	39.6007	6.33169	-26.541	25.2157	1.34088	10.1699	-4.29112	0.407855	-0.0581621	-1.29468	0.353627	0.0153188	0.00353107	0.000583452	0.0423648	0.0527493	-1.81743	6.91332	0.779159	2.84411	-0.340301	0.187961
4	7.84552	7.01253	26.5904	2.49138	-17.0634	22.7382	4.34754	8.81459	3.93675	0.500885	-0.137016	-0.665958	0.388273	-0.0327535	0.268577	0.0247104	-0.0187235	-0.0629547	-0.529617	7.62232	0.583173	0.445882	-1.22207	-0.20338	11.5847	4.44287	33.2118	3.20639	-17.6605	29.6383	4.36962	8.88232	0.676255	0.750496	-0.308768	-0.547361	0.669382	-0.0755644	0.754288	0.109741	-0.0506205	0.212675	-1.81606	10.8827	0.847883	-0.298711	-3.6651	-0.515824	11.0707	2.10103	38.7881	4.26888	-20.0799	31.1652	5.18197	8.86901	-1.95751	0.692882	-0.346895	-0.95838	0.694523	-0.155953	0.699029	0.145084	-0.110091	0.19772	-2.39891	11.1278	0.795697	0.726328	-2.46496	-0.745698	8.84121	6.47503	27.5578	4.48015	-19.1396	21.041	-4.28788	8.55178	2.58907	0.348064	-0.160182	-0.686745	0.358845	-0.0558427	0.240178	0.00414699	-0.0441966	-0.0597427	-0.653654	7.89944	0.481606	0.731291	-1.09981	-0.452343	11.3027	6.31329	34.1078	5.86767	-21.5012	25.8578	-2.99884	8.73585	-2.35669	0.514017	-0.206815	-0.761533	0.554838	-0.0322483	0.413602	0.0408789	-0.0208816	0.184673	-1.96619	9.67592	0.789094	0.228206	-2.365	-0.36337	12.7611	6.11258	38.4903	6.47746	-24.4283	27.2432	-0.622805	8.47524	-3.94203	0.563183	-0.155976	-1.15305	0.56866	0.00449524	0.329492	0.00677345	0.0185064	0.161787	-2.40136	9.90445	0.805542	1.37295	-2.11746	-0.152556
5	8.10512	6.82373	26.202	2.76082	-15.9018	25.0097	2.171	7.59113	4.09659	0.548694	-0.138702	-0.475542	0.447008	-0.00465973	0.553095	0.00516108	-0.0130097	0.0188584	-0.800774	9.70543	0.408434	-0.0629958	-3.19039	-0.130651	12.1134	3.90891	32.5077	3.40082	-15.6512	32.0449	1.6666	7.37137	2.66717	0.888134	-0.28517	-0.352609	0.755863	-0.00433299	1.17724	0.0701255	-0.0440758	0.453738	-2.24387	13.7906	0.566469	-0.984039	-7.20664	-1.71491	11.9019	1.28054	37.7405	4.16515	-17.6654	33.4216	2.69895	7.36739	-0.0328648	0.860717	-0.345095	-0.797895	0.818681	-0.0806606	1.14294	0.111298	-0.0942144	0.453072	-2.91852	14.3488	0.577403	-0.665288	-5.7028	-1.98291	9.16668	6.73157	27.0493	5.13914	-18.3609	22.9618	-6.76678	7.32804	2.36035	0.429807	-0.176712	-0.529114	0.450327	-0.0494884	0.47369	-0.0136625	-0.0687927	0.0299037	-0.869655	10.0602	0.323755	0.231474	-2.73558	-0.475004	12.0314	5.87167	33.4762	6.27533	-19.3355	28.3752	-5.65317	6.86604	-0.8038	0.638338	-0.227303	-0.606696	0.681557	-0.00428461	0.740831	0.0131046	-0.0582436	0.391363	-2.26866	12.3032	0.558016	-0.622395	-5.17863	-1.60353	13.6172	5.1494	37.6057	6.6848	-21.9983	29.5891	-3.18348	6.62556	-2.79831	0.680627	-0.202072	-0.994684	0.720036	0.0234105	0.688924	-0.0166452	-0.0171239	0.379284	-2.86463	12.7439	0.606147	0.0776279	-4.81942	-1.42546
6	8.43071	6.81554	26.0806	3.21486	-15.1397	27.6555	0.10142	6.61894	4.97078	0.652012	-0.111473	-0.302173	0.480596	0.0242561	0.855008	-0.0257397	-0.0207082	0.159249	-1.11876	11.3251	0.12748	-0.482971	-5.68347	-0.435912	12.6249	3.58593	32.195	3.80303	-14.2769	34.6814	-1.04656	6.23967	5.01108	1.08467	-0.235065	-0.174681	0.804573	0.0505335	1.64042	0.00837558	-0.0782505	0.733745	-2.70363	16.0776	0.139726	-1.49198	-11.077	-3.65916	12.7707	0.5397	37.0134	4.10606	-15.7157	35.8288	-0.0784255	6.15681	2.36042	1.04325	-0.293316	-0.638639	0.869466	0.000957143	1.62255	0.0400325	-0.111869	0.775785	-3.39821	17.0062	0.17376	-1.81422	-9.45887	-4.39367	9.5808	7.30682	26.8201	6.0067	-17.9373	25.3005	-9.03647	6.30333	2.94171	0.56185	-0.158619	-0.405534	0.51945	-0.0366242	0.712757	-0.0433611	-0.105776	0.178487	-1.11299	11.6957	0.0656044	-0.295933	-4.79033	-0.832408	12.7618	5.68227	33.1992	6.78558	-17.5206	31.2397	-8.25879	5.28172	1.34576	0.836144	-0.215671	-0.456938	0.780364	0.0239372	1.125	-0.0391671	-0.121158	0.639865	-2.58895	14.3913	0.194912	-1.35409	-8.65393	-3.58551	14.4431	4.35405	37.0279	6.96297	-19.649	32.2505	-5.99154	4.8724	-0.922732	0.824383	-0.192048	-0.847944	0.810823	0.0605006	1.09336	-0.0755311	-0.0752242	0.666582	-3.26181	15.1131	0.231836	-0.916553	-8.2859	-3.90157
7	8.86004	6.93439	26.2357	3.76833	-14.904	30.6226	-1.60005	6.09602	6.44287	0.829828	-0.0887115	-0.1919	0.527126	0.034718	1.1716	-0.0509732	-0.0481197	0.327673	-1.49589	12.5044	-0.110641	-0.944167	-8.33672	-1.1773	13.1645	3.37935	32.286	4.27796	-13.6633	37.4939	-3.32683	5.74299	7.50878	1.28121	-0.204371	-0.11418	0.846458	0.0640362	2.10305	-0.0431078	-0.150558	1.00344	-3.14955	17.743	-0.244385	-2.0738	-14.3918	-5.59902	13.6374	-0.0956095	36.661	4.06227	-14.4833	38.3574	-2.69378	5.50943	5.00987	1.23677	-0.24453	-0.549617	0.88777	0.0477483	2.11764	-0.0354948	-0.177628	1.10038	-3.84028	18.9778	-0.26333	-2.71002	-12.9347	-7.24518	10.1326	8.08573	26.8767	6.95451	-17.8978	28.0158	-10.8272	5.63178	4.22499	0.771768	-0.139705	-0.341502	0.602723	-0.0353329	0.959658	-0.067483	-0.155652	0.352635	-1.41312	12.7929	-0.142289	-1.00094	-6.96921	-1.54093	13.503	5.65796	33.2659	7.27557	-16.2633	34.3374	-10.4034	4.25878	3.85254	1.09374	-0.215985	-0.385101	0.875173	0.0222451	1.53297	-0.0855287	-0.208273	0.886951	-2.94526	15.9126	-0.127772	-2.12572	-11.8875	-5.55622	15.2056	3.73651	36.773	7.23162	-17.7004	35.1504	-8.61225	3.53274	1.48268	1.03905	-0.178124	-0.759837	0.881814	0.0738561	1.53572	-0.140153	-0.16818	0.9667	-3.64592	16.9071	-0.162212	-1.76054	-11.7697	-6.8808
8	9.44861	6.98458	26.6021	4.23757	-15.0357	33.7544	-2.7803	6.02866	8.30668	1.00144	-0.0951995	-0.170398	0.591534	0.0233442	1.4927	-0.0591342	-0.0899427	0.501083	-1.88601	13.4245	-0.212288	-1.58916	-10.5711	-2.07481	13.8118	3.11055	32.6827	4.59581	-13.5528	40.3491	-4.91046	5.78275	10.032	1.41554	-0.222336	-0.177905	0.899768	0.0426494	2.53384	-0.0655716	-0.238469	1.23916	-3.47573	19.0032	-0.45516	-2.96068	-16.2992	-6.92851	14.4968	-0.678691	36.6433	3.94221	-13.8894	40.9242	-4.77124	5.42642	7.75535	1.38795	-0.243271	-0.576294	0.909258	0.0446787	2.5875	-0.0835824	-0.278675	1.38379	-4.15692	20.3944	-0.578081	-3.41384	-15.3841	-9.47034	10.8697	8.81549	27.1464	7.78085	-17.9732	30.9696	-12.0173	5.26195	5.9748	0.993691	-0.148062	-0.321321	0.705719	-0.0508667	1.21469	-0.0747029	-0.212547	0.52766	-1.74327	13.5321	-0.209407	-1.86693	-8.81654	-2.35484	14.3067	5.5924	33.5711	7.55545	-15.3576	37.4909	-11.8559	3.72192	6.47656	1.34325	-0.253272	-0.384658	0.97178	-0.0084125	1.9327	-0.109208	-0.302605	1.10974	-3.2596	17.0585	-0.29742	-3.07137	-13.974	-6.85858	15.9208	3.19966	36.7739	7.3479	-16.1849	38.1431	-10.6784	2.73342	4.18012	1.28864	-0.207608	-0.750812	0.960869	0.0437492	1.97997	-0.18093	-0.28548	1.23843	-3.96509	18.2319	-0.429579	-2.5496	-14.3166	-9.21658
9	10.223	6.74611	27.057	4.40528	-15.1942	36.846	-3.42457	6.22322	10.3505	1.11003	-0.134867	-0.206113	0.659025	0.00248135	1.80864	-0.0515459	-0.135014	0.669569	-2.21469	14.2828	-0.177866	-2.33728	-11.7233	-2.87766	14.6278	2.64182	33.1515	4.5438	-13.5252	43.0537	-5.7527	6.02407	12.4713	1.50051	-0.292964	-0.271245	0.969551	0.00865961	2.9283	-0.0618716	-0.318221	1.43707	-3.61301	20.1032	-0.4643	-3.87837	-16.1341	-7.58133	15.3614	-1.26116	36.8073	3.63879	-13.6176	43.3875	-6.11937	5.64969	10.464	1.48304	-0.300065	-0.662286	0.949898	0.00778929	3.01337	-0.0981154	-0.386137	1.61094	-4.26658	21.4982	-0.697381	-3.88867	-16.1365	-10.5769	11.7872	9.21791	27.4985	8.27308	-17.7672	33.9851	-12.646	4.99922	7.93311	1.17134	-0.190723	-0.301849	0.814786	-0.0729792	1.47916	-0.067757	-0.267159	0.692861	-2.05313	14.1469	-0.138767	-2.66823	-9.83315	-3.0854	15.2112	5.27961	33.934	7.43768	-14.4161	40.4985	-12.6122	3.37926	9.0028	1.55974	-0.335634	-0.380335	1.07395	-0.0497721	2.3197	-0.111338	-0.386271	1.3028	-3.46611	18.0804	-0.284138	-4.06553	-14.312	-7.41394	16.6305	2.60997	36.8832	7.15748	-14.8668	41.0373	-12.008	2.32165	6.92966	1.52644	-0.291943	-0.759891	1.0537	-0.0141865	2.40694	-0.192815	-0.40046	1.46378	-4.14639	19.3097	-0.504567	-3.25881	-15.1191	-10.3131
