PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
0	6.46883	-2.32534	41.0625	2.8978	-31.1596	14.1265	8.12494	18.308	12.5379	-0.206849	-0.0632	-1.23708	0.0146363	-0.019562	-0.503454	0.0117002	-0.0103055	-0.00642525	-0.146135	0.67275	0.0195347	0.124398	0.914578	-0.00405308	7.79807	-4.26807	47.577	2.72055	-30.7967	12.3883	9.00209	18.9105	12.6386	-0.236144	-0.0971223	-1.51205	0.06491	-0.0396388	-0.66732	0.0269593	-0.0291793	0.0020893	-0.171216	0.704912	0.0515519	1.25297	1.32633	-0.0495214	7.31621	-5.21346	54.3709	2.66219	-31.3201	14.5326	10.3122	19.5367	12.2869	-0.28501	-0.116175	-1.81284	0.0833017	-0.0473215	-0.861582	0.0361389	-0.03408	0.000746596	-0.176853	0.804741	0.0884966	3.85733	0.710861	-0.0420453	2.36498	0.224169	39.9962	6.34324	-25.0583	9.36392	-0.836989	19.3424	10.0241	-0.118397	-0.0979305	-1.32397	-0.00305	-0.003313	-0.57848	-0.0057315	-0.001492	0.0133165	0.0380328	0.682516	0.00109375	0.588095	1.29881	-0.00215769	3.97528	-1.93887	47.3663	6.36518	-25.9693	10.6857	1.06611	21.3119	9.87297	-0.153086	-0.108993	-1.65756	0.0469105	0.0141226	-0.752462	-0.00146767	0.023164	0.0120053	0.0133953	0.749556	0.0258763	2.20873	1.33654	0.0716064	4.94012	-2.63839	54.284	6.73488	-27.3909	14.4373	2.31292	23.4317	9.20242	-0.276005	-0.121434	-1.97268	0.0401553	0.0298685	-0.964324	0.00415213	0.0381981	0.0301464	-0.0642415	0.708655	0.0346332	4.72193	0.0345707	0.133976
1	6.67899	-1.92838	41.0466	2.96529	-31.0533	15.1684	6.5108	17.5131	12.0615	-0.08357	-0.0575992	-1.27317	0.0600718	-0.0182558	-0.439607	-0.009826	-0.0131028	-0.0646598	-0.142887	1.68099	-0.0102245	0.336324	1.22429	-0.174182	8.15858	-3.76573	47.2995	2.86851	-30.9784	13.3782	7.70254	18.2115	12.1435	-0.0716677	-0.0946102	-1.53796	0.126248	-0.0443614	-0.581541	0.00208488	-0.0377702	-0.0806579	-0.258638	1.86378	0.0400726	1.43784	1.8038	-0.347859	7.86955	-4.78952	53.6909	2.79668	-31.4484	15.0676	9.16203	18.9599	11.5313	-0.120713	-0.118692	-1.86204	0.145151	-0.0589153	-0.754564	0.00199	-0.0526645	-0.105407	-0.329007	2.10598	0.0891164	3.81247	1.76501	-0.545183	2.35934	0.895434	39.8339	6.68359	-25.1253	10.5139	-2.14196	18.7016	9.50456	-0.017933	-0.10066	-1.33902	0.0356365	-0.0165583	-0.52702	-0.0354578	-0.0140702	-0.0318063	0.11086	1.77248	0.0140203	0.830515	1.62094	-0.216386	4.11096	-1.06896	46.9009	6.76512	-26.2721	11.7445	-0.389717	20.4977	9.3252	-0.0135947	-0.111802	-1.67959	0.0893223	-0.00770302	-0.675623	-0.0420247	0.00302093	-0.0520563	-0.00418628	1.99488	0.0418605	2.40036	2.00142	-0.277396	5.18206	-2.0867	53.4865	7.0808	-27.8495	14.7721	0.969896	22.9696	8.4194	-0.147646	-0.131901	-2.05232	0.092657	0.00184638	-0.871972	-0.0434713	0.0158945	-0.0467417	-0.187214	2.03005	0.0834451	4.91548	1.41468	-0.274863
2	6.87464	-1.3148	40.9352	3.16804	-30.9164	16.5981	4.7012	16.6489	11.2271	0.055024	-0.0518093	-1.32233	0.1207	-0.01394	-0.351526	-0.0392165	-0.012371	-0.139763	-0.0852058	3.16061	-0.0581312	0.56247	1.26105	-0.489101	8.50721	-3.05046	46.9599	3.14645	-31.1198	14.845	5.99257	17.3884	11.2099	0.105911	-0.0931835	-1.60321	0.208349	-0.044703	-0.472593	-0.0350586	-0.0423937	-0.19126	-0.335217	3.57332	0.0106172	1.57699	1.86521	-0.978009	8.42332	-4.12342	53.0171	3.05067	-31.5167	16.1664	7.52716	18.1326	10.3634	0.0525423	-0.118086	-1.9603	0.228235	-0.0644496	-0.617881	-0.0465185	-0.0681183	-0.246978	-0.51062	3.99511	0.0798011	3.65416	2.2377	-1.56029	2.34387	1.85104	39.6227	7.20003	-25.2411	12.015	-3.81642	17.9675	8.67119	0.099178	-0.102524	-1.35501	0.093364	-0.0290403	-0.451756	-0.0772065	-0.028634	-0.0843905	0.204478	3.38384	0.019234	1.01922	1.6372	-0.609198	4.23671	0.0666716	46.4107	7.31951	-26.4596	13.2566	-2.34331	19.4946	8.42668	0.140546	-0.114021	-1.70813	0.154369	-0.0297795	-0.565234	-0.0977549	-0.0200412	-0.131173	-0.0388088	3.83529	0.045646	2.44522	2.22982	-0.991966	5.42646	-1.23719	52.7025	7.5868	-28.1334	15.699	-1.11288	22.1124	7.37009	0.0264483	-0.137928	-2.1417	0.176824	-0.0257994	-0.738396	-0.112128	-0.00990872	-0.146083	-0.36048	3.98534	0.13125	4.90572	2.20751	-1.26111
3	7.05766	-0.601941	40.7418	3.47482	-30.6428	18.3729	2.938	15.7008	10.1927	0.195761	-0.0476777	-1.35281	0.193016	-0.0045205	-0.219462	-0.0714555	-0.00607275	-0.214652	0.0040635	5.05103	-0.11958	0.702584	0.905561	-0.781805	8.85119	-2.24101	46.5836	3.52245	-31.0721	16.7475	4.02735	16.4238	9.96215	0.282356	-0.0925151	-1.67388	0.307748	-0.036316	-0.321245	-0.0792919	-0.0376102	-0.310195	-0.395631	5.79267	-0.0442788	1.54343	1.36267	-1.69282	8.96856	-3.32653	52.3824	3.402	-31.3875	17.791	5.51966	17.0627	8.86821	0.234439	-0.11919	-2.06608	0.337328	-0.0628096	-0.432786	-0.100361	-0.0758496	-0.403482	-0.712175	6.46159	0.0535472	3.2602	1.93523	-2.78867	2.35271	2.9564	39.3844	7.85855	-25.2949	13.8262	-5.71896	17.1009	7.68231	0.212035	-0.102757	-1.32043	0.165194	-0.0401897	-0.328986	-0.125848	-0.048252	-0.127136	0.2657	5.44104	0.00717075	1.00352	1.25198	-1.03198	4.39116	1.29774	45.9315	7.98651	-26.3788	15.184	-4.66054	18.2794	7.30676	0.287418	-0.115059	-1.69749	0.240625	-0.0492467	-0.397312	-0.161013	-0.0465665	-0.204546	-0.122219	6.22386	0.0228747	2.20784	1.82806	-1.84721	5.70348	-0.251639	51.959	8.203	-28.0473	17.1816	-3.81398	20.8223	6.14336	0.22048	-0.136206	-2.19592	0.291587	-0.0451396	-0.541744	-0.194462	-0.0347836	-0.24629	-0.595334	6.58303	0.160907	4.56547	2.17135	-2.61533
4	7.23873	0.108121	40.5086	3.84724	-30.1471	20.4618	1.43967	14.6345	9.20384	0.355212	-0.0504278	-1.31051	0.282698	0.00799225	-0.019126	-0.097236	0.0028785	-0.267458	0.0576105	7.17515	-0.166346	0.633912	-0.04179	-0.806722	9.19943	-1.44144	46.2152	3.9579	-30.7212	19.0538	2.03973	15.2954	8.65246	0.460328	-0.093184	-1.68694	0.420369	-0.0176216	-0.0988263	-0.120919	-0.0223312	-0.40559	-0.470571	8.33613	-0.118978	1.19081	0.0132279	-1.97641	9.49373	-2.5159	51.8229	3.82721	-30.9544	19.9037	3.33975	15.7785	7.27104	0.42336	-0.1208	-2.11221	0.467228	-0.0476664	-0.173562	-0.148332	-0.0669413	-0.536129	-0.938595	9.31601	0.00701213	2.54051	0.529051	-3.47457	2.42211	4.07542	39.163	8.60931	-25.1883	15.9409	-7.65257	16.0691	6.76984	0.303728	-0.101453	-1.20353	0.245697	-0.0508325	-0.14056	-0.172994	-0.0776378	-0.138226	0.221111	7.73001	-0.0182795	0.714836	0.334158	-1.258	4.60125	2.45878	45.5015	8.71676	-25.9137	17.4994	-7.13646	16.8363	6.1989	0.405197	-0.113729	-1.60901	0.33995	-0.0638326	-0.149464	-0.221376	-0.0801042	-0.241469	-0.304597	8.95218	-0.0354381	1.65608	0.525353	-2.40644	6.03134	0.6913	51.2733	8.87185	-27.4399	19.1759	-6.89751	19.1009	4.92041	0.396702	-0.127936	-2.16256	0.42261	-0.054327	-0.256554	-0.27659	-0.06415	-0.310697	-0.90934	9.63402	0.146913	3.87578	0.972109	-3.73297
5	7.43281	0.747217	40.2932	4.25648	-29.4042	22.8445	0.314863	13.4379	8.5129	0.542649	-0.065114	-1.19196	0.391477	0.020395	0.243187	-0.106313	0.0114308	-0.274187	0.00381825	9.25528	-0.158064	0.336375	-1.69439	-0.475506	9.55863	-0.727581	45.9085	4.41546	-30.0222	21.7364	0.249427	14.0124	7.58949	0.653998	-0.100131	-1.61101	0.544816	0.00804372	0.203891	-0.147877	-0.00114419	-0.44174	-0.613407	10.8815	-0.1805	0.515805	-2.39903	-1.49506	9.9859	-1.79303	51.3726	4.29812	-30.1666	22.4689	1.21697	14.3346	5.89828	0.625045	-0.128515	-2.05431	0.611689	-0.0210143	0.173026	-0.177945	-0.0430994	-0.59805	-1.21259	12.2225	-0.0464151	1.54285	-2.26134	-2.97445	2.5803	5.09565	39.0125	9.39228	-24.8494	18.3857	-9.41814	14.8768	6.17339	0.370445	-0.103946	-1.04175	0.330943	-0.0647892	0.104608	-0.207079	-0.122049	-0.0964993	0.0219833	9.92712	-0.0368902	0.258355	-1.1907	-1.20711	4.87622	3.42357	45.155	9.45276	-25.0184	20.1815	-9.55013	15.1925	5.37267	0.486181	-0.11388	-1.45968	0.442329	-0.0762772	0.176523	-0.268017	-0.128515	-0.211772	-0.62145	11.6733	-0.117849	0.945405	-1.8242	-2.43716	6.41263	1.44235	50.6525	9.52455	-26.2532	21.6308	-10.0674	17.0126	3.94654	0.524149	-0.113726	-2.03365	0.546228	-0.0537168	0.12145	-0.345351	-0.107801	-0.299022	-1.31244	12.7823	0.0686347	2.98726	-1.5923	-4.09555
6	7.65281	1.2781	40.1485	4.6903	-28.449	25.5048	-0.446199	12.1378	8.31104	0.735486	-0.0920843	-1.05058	0.507199	0.0301032	0.539388	-0.096093	0.0177515	-0.2212	-0.1915	11.0403	-0.08176	-0.0788362	-3.9512	-0.000761538	9.93029	-0.141427	45.7115	4.86789	-29.0112	24.7626	-1.2189	12.6254	7.04231	0.86322	-0.120533	-1.48325	0.674249	0.0332084	0.562616	-0.152558	0.0178598	-0.395095	-0.857463	13.0853	-0.191724	-0.292481	-5.73987	-0.520522	10.4335	-1.22392	51.0587	4.78121	-29.0469	25.447	-0.669546	12.8074	5.07274	0.833123	-0.147667	-1.9214	0.755321	0.0101804	0.583505	-0.182638	-0.0135228	-0.553274	-1.5432	14.7684	-0.0817709	0.491491	-6.31196	-1.50097	2.8408	5.95099	38.9806	10.1449	-24.2359	21.1945	-10.8518	13.5604	6.07386	0.417955	-0.114819	-0.919597	0.414302	-0.084925	0.379797	-0.221777	-0.182235	0.00532725	-0.328039	11.7636	-0.0305665	-0.212218	-3.25804	-1.08944	5.2117	4.13418	44.9149	10.1293	-23.7355	23.2006	-11.713	13.4265	5.04622	0.537205	-0.121986	-1.32657	0.536519	-0.0926998	0.551366	-0.295186	-0.198278	-0.101994	-1.06223	14.0594	-0.198063	0.296015	-5.00664	-2.207	6.84036	1.92357	50.0988	10.0804	-24.5611	24.4822	-13.0429	14.6954	3.45285	0.592913	-0.099333	-1.87587	0.638318	-0.0517883	0.560007	-0.393123	-0.179085	-0.186632	-1.77801	15.6194	-0.072623	2.15839	-5.25449	-3.87306
7	7.90581	1.67909	40.1041	5.13884	-27.3538	28.4051	-0.914906	10.8006	8.68268	0.903628	-0.127002	-0.948826	0.614332	0.036725	0.845011	-0.073147	0.0218215	-0.111924	-0.520668	12.4325	0.043462	-0.490345	-6.52945	0.255267	10.311	0.301962	45.6482	5.29642	-27.7879	28.0747	-2.33864	11.213	7.16278	1.0625	-0.154896	-1.37496	0.792723	0.0527012	0.943466	-0.139266	0.0292172	-0.268274	-1.20282	14.7639	-0.143288	-1.01042	-9.52984	0.252078	10.8294	-0.834749	50.8922	5.23716	-27.6887	28.7759	-2.22254	11.2837	5.00315	1.02444	-0.178743	-1.79338	0.87583	0.0366766	1.01682	-0.167466	0.00888021	-0.399623	-1.91854	16.6816	-0.0865206	-0.366629	-11.0112	-0.091154	3.20161	6.62	39.0863	10.8048	-23.3354	24.3558	-11.8482	12.1679	6.53894	0.46917	-0.134629	-0.88104	0.494283	-0.110998	0.668639	-0.219288	-0.252976	0.155461	-0.785366	13.165	0.0170668	-0.641447	-5.68215	-1.22966	5.60019	4.60097	44.7829	10.6746	-22.1809	26.4914	-13.4836	11.6472	5.32097	0.581248	-0.141457	-1.27146	0.616908	-0.117589	0.947107	-0.305917	-0.287994	0.0747777	-1.57868	15.9813	-0.242706	-0.193731	-8.53397	-2.21631	7.30598	2.13931	49.611	10.4554	-22.5604	27.6363	-15.6016	12.3426	3.57714	0.624608	-0.092527	-1.77265	0.689753	-0.0600679	1.01864	-0.421892	-0.283641	0.0177677	-2.25988	17.9202	-0.237033	1.57599	-9.33903	-3.77604
8	8.19261	1.92866	40.1505	5.57058	-26.2091	31.4563	-1.16719	9.52529	9.5931	1.04291	-0.167645	-0.90799	0.709511	0.041333	1.15117	-0.0463557	0.025332	0.0372703	-0.936741	13.5142	0.195275	-0.830088	-9.03243	0.0700131	10.6956	0.597412	45.7015	5.674	-26.4827	31.5635	-3.1315	9.868	7.95396	1.23587	-0.200959	-1.32608	0.89289	0.0650221	1.32799	-0.118552	0.0322733	-0.0861756	-1.62036	15.9816	-0.0414063	-1.49863	-13.1124	0.312224	11.1745	-0.627307	50.8515	5.6156	-26.2277	32.3451	-3.40521	9.85168	5.72589	1.18387	-0.220541	-1.72812	0.962946	0.0515528	1.44742	-0.143929	0.0159374	-0.170528	-2.31689	17.9675	-0.0489123	-0.88161	-15.5076	0.31042	3.64655	7.093	39.297	11.3081	-22.1714	27.7677	-12.3861	10.7603	7.51491	0.553816	-0.164923	-0.898106	0.578895	-0.140921	0.97051	-0.206163	-0.326011	0.332015	-1.27963	14.2547	0.127707	-0.994518	-8.1357	-1.76383	6.03681	4.86471	44.7246	11.0162	-20.4995	29.9273	-14.7779	9.96483	6.16849	0.655815	-0.177674	-1.2817	0.692989	-0.153042	1.35185	-0.305523	-0.389357	0.289744	-2.09703	17.5281	-0.208814	-0.500336	-11.7876	-2.70564	7.80124	2.1471	49.1727	10.5803	-20.4984	30.9513	-17.5931	10.1556	4.33209	0.671538	-0.107741	-1.73716	0.718481	-0.0902711	1.47724	-0.434801	-0.415464	0.278046	-2.70943	19.7016	-0.343147	1.26143	-13.0729	-4.27987
9	8.50655	2.00303	40.2326	5.92656	-25.1091	34.5142	-1.25785	8.41854	10.9217	1.15904	-0.215323	-0.914389	0.79463	0.0448767	1.4524	-0.0207655	0.030692	0.208575	-1.35783	14.4535	0.358974	-1.03054	-10.9687	-0.525115	11.0769	0.736642	45.803	5.95437	-25.2223	35.0593	-3.62801	8.67821	9.29842	1.38249	-0.259263	-1.32604	0.977813	0.0705237	1.70612	-0.0968386	0.0303756	0.12354	-2.04219	16.9446	0.108465	-1.62854	-15.7343	-0.357984	11.4774	-0.597379	50.8671	5.8521	-24.8	35.9805	-4.21121	8.58748	7.12487	1.3166	-0.277305	-1.72256	1.02568	0.0513643	1.86499	-0.11895	0.00794638	0.0892243	-2.6933	18.8341	0.0516179	-0.943531	-18.89	-0.454297	4.14477	7.33889	39.5203	11.5896	-20.8078	31.2444	-12.5357	9.42071	8.87636	0.665771	-0.2084	-0.926181	0.667524	-0.172564	1.28386	-0.18942	-0.394663	0.517031	-1.72852	15.235	0.300578	-1.15472	-10.1053	-2.57728	6.51261	4.95346	44.6588	11.0946	-18.8208	33.3246	-15.588	8.4678	7.47203	0.770035	-0.235128	-1.3023	0.770776	-0.197084	1.756	-0.298266	-0.491512	0.517895	-2.5306	18.873	-0.07912	-0.535141	-14.0421	-3.56397	8.31415	2.01204	48.7359	10.4187	-18.5752	34.2418	-18.9509	8.28323	5.62974	0.769206	-0.155921	-1.71984	0.746343	-0.144171	1.92296	-0.433668	-0.557882	0.556133	-3.06473	21.1045	-0.325359	1.21137	-15.6868	-5.28012
