PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
0	3.19629	2.5532	36.5136	1.76187	-21.2411	12.5249	3.46105	15.2455	6.51723	0.0935436	0.0229344	-0.760897	-0.0141649	0.00401846	-0.463404	0.00170128	0.00625103	0.0265505	0.0856767	0.738644	0.13005	0.863269	1.7227	0.0512354	3.03548	2.18937	41.0143	3.1022	-20.8715	17.2709	2.47547	15.2755	-3.94325	0.0226788	-0.0161683	-1.12024	-0.0113332	-0.0233002	-0.537386	0.0154332	-0.0179051	0.109227	-0.318917	1.00121	0.195978	0.258485	3.46978	-0.0690969	3.98589	1.1214	44.1148	3.61924	-21.4456	16.3444	4.95559	16.3698	-5.80228	-0.0237838	-0.0370731	-1.49208	-0.00454089	-0.0284669	-0.710251	0.0246093	-0.0140287	0.129885	-0.390672	1.01451	0.236712	1.77867	4.24545	0.032422	3.62976	7.85725	33.7082	2.22895	-21.4553	11.1505	0.900578	13.3293	5.2884	0.137586	-0.0311547	-0.803369	-0.0119593	-0.0352558	-0.462532	0.0168855	-0.0287957	0.0306675	0.0505257	0.842967	0.109056	1.12403	1.50702	0.00966615	3.73751	6.90163	36.9016	2.62432	-21.0275	11.8166	1.2212	13.3775	-2.43078	0.140072	-0.0471352	-1.16624	0.00345071	-0.0393198	-0.606588	0.0318695	-0.0216986	0.0822429	-0.142706	0.919972	0.200556	0.745924	3.51981	-0.00175857	4.70109	5.36109	39.4159	2.64824	-19.831	12.523	2.42817	12.075	-3.24441	0.111091	-0.0638127	-1.45232	0.0111004	-0.047006	-0.707804	0.0405324	-0.0215724	0.0997464	-0.275898	0.953561	0.220772	2.00262	4.03794	0.0691513
1	3.5954	3.29401	36.0797	2.02386	-21.072	14.3536	2.50923	14.3411	6.03947	0.158386	0.0186659	-0.808375	0.0399151	0.0025141	-0.366024	-0.0109374	0.00821641	-0.0343749	0.0564905	2.05504	0.180181	0.417551	1.79766	-0.0481877	3.57361	2.84394	40.9893	3.56978	-20.4702	20.059	1.91559	14.5888	-3.4647	0.145615	-0.0291339	-1.12078	0.106882	-0.0188783	-0.329031	0.00645878	-0.0116151	0.0762454	-0.68567	2.74554	0.295998	-0.278882	2.39046	-0.141238	4.45516	1.58379	43.7636	4.01622	-21.0996	18.7731	4.37937	15.8452	-5.60276	0.128843	-0.0522949	-1.48478	0.126258	-0.029784	-0.488162	0.0106949	-0.0147262	0.0612602	-0.821898	2.81016	0.35982	1.0685	3.36268	-0.0431387	3.9867	8.24713	33.1901	2.38326	-21.4075	12.8771	0.00290075	12.7924	4.86379	0.207497	-0.0564145	-0.838695	0.0447598	-0.057641	-0.382132	0.00360225	-0.0506353	-0.0227538	0.0282005	2.19009	0.23857	0.602332	1.84754	-0.143703	4.34718	7.19547	36.6807	2.82172	-21.0127	14.3818	0.630586	13.275	-2.31603	0.237866	-0.0873612	-1.19151	0.0996821	-0.0712121	-0.458642	0.0263498	-0.0530481	0.0266795	-0.399124	2.57521	0.40145	-0.108984	3.21772	-0.0968364	5.26211	5.74929	39.0779	2.928	-19.7332	15.0051	2.27735	11.9244	-3.39105	0.243488	-0.104541	-1.47041	0.124861	-0.0831078	-0.532963	0.0351078	-0.0609558	0.0233647	-0.644802	2.6703	0.436171	0.759946	4.03426	-0.04494
2	3.98215	3.94424	35.8818	2.44431	-20.5664	16.6751	1.21957	13.1634	5.48901	0.243555	0.0117295	-0.860226	0.13175	0.00931897	-0.217313	-0.0258677	0.0182054	-0.0955438	-0.0432967	4.02121	0.229625	-0.0529846	1.13482	-0.134341	4.10232	3.43587	41.0493	4.11992	-19.4787	23.1309	1.04268	13.4767	-2.43862	0.30949	-0.0462263	-1.11223	0.273611	-0.000554878	-0.0470393	-0.00242024	0.00465293	0.08021	-1.16782	5.32214	0.406956	-0.550507	0.0968146	-0.208222	4.93922	2.05657	43.505	4.48774	-20.197	21.5246	3.41873	14.8951	-4.93244	0.328733	-0.0732358	-1.46567	0.312354	-0.016956	-0.192094	-0.00410489	-0.00233889	0.0131102	-1.38936	5.44434	0.500405	0.651628	1.17621	0.00757733	4.41107	8.62919	32.9295	2.66807	-21.1108	15.1705	-1.29448	11.9015	4.35523	0.287919	-0.088349	-0.866299	0.130619	-0.081432	-0.256176	-0.0129843	-0.0772143	-0.074003	-0.044422	4.15899	0.380213	0.00539308	1.62794	-0.414153	5.02578	7.57039	36.6949	3.14165	-20.538	17.4482	-0.329177	12.5743	-1.96107	0.36998	-0.134356	-1.18844	0.242329	-0.0996245	-0.243241	0.0211938	-0.0854043	-0.0115683	-0.775305	5.03295	0.627448	-0.783041	1.78466	-0.300839	5.85113	6.24825	38.9596	3.33654	-19.2156	17.9377	1.71769	11.2653	-3.33989	0.430157	-0.154823	-1.45877	0.293278	-0.114796	-0.287175	0.029836	-0.100024	-0.0422451	-1.15421	5.19423	0.689089	-0.232622	2.70398	-0.275588
3	4.32023	4.47239	35.8958	3.03141	-19.6655	19.3801	-0.328013	11.7133	5.07606	0.340277	0.00297718	-0.855715	0.250913	0.0258928	0.0105649	-0.0416987	0.0338936	-0.127425	-0.266287	6.51151	0.250911	-0.480151	-0.53483	-0.0547885	4.60839	3.89016	41.08	4.69459	-17.8217	26.3032	-0.170801	11.8394	-0.768709	0.504235	-0.0633156	-1.10261	0.465728	0.0361371	0.299959	-0.0131695	0.0283505	0.156901	-1.69493	8.59551	0.486278	-0.568542	-3.06353	-0.498755	5.42743	2.47146	43.2508	4.99823	-18.6372	24.4435	2.017	13.4006	-3.66574	0.564419	-0.0977291	-1.44743	0.536519	0.0160136	0.1675	-0.0181871	0.0244393	0.0340947	-2.03161	8.83851	0.621878	0.484246	-2.04921	0.130447	4.87268	8.962	32.9143	3.10551	-20.4208	17.9481	-2.9307	10.5989	3.99212	0.367857	-0.1222	-0.83539	0.238005	-0.10039	-0.0549593	-0.0324512	-0.10659	-0.0976883	-0.215471	6.60074	0.481405	-0.573185	0.517472	-0.679258	5.7311	7.95592	36.8471	3.59503	-19.4343	20.8356	-1.71721	11.1759	-1.20857	0.525881	-0.183319	-1.1355	0.418164	-0.116361	0.0497893	0.0154364	-0.116235	0.00498905	-1.2474	8.14542	0.805552	-1.18781	-0.749664	-0.695571	6.44673	6.76313	38.956	3.86265	-18.1666	21.1439	0.636974	10.0662	-2.92208	0.649385	-0.212524	-1.41175	0.504748	-0.133675	0.0303658	0.0255271	-0.131419	-0.0504991	-1.76603	8.44691	0.924787	-0.886085	0.075396	-0.591014
4	4.59881	4.84641	36.0801	3.75313	-18.3544	22.3814	-1.98286	10.0211	5.05695	0.447307	-0.00458103	-0.786647	0.379946	0.0518723	0.317414	-0.0591346	0.0486236	-0.0958459	-0.638636	9.21938	0.214738	-0.761696	-3.20796	0.162063	5.10309	4.14076	40.9867	5.19674	-15.5702	29.4128	-1.68129	9.72055	1.47128	0.720237	-0.0715466	-1.10564	0.647474	0.093912	0.689643	-0.0364515	0.0521732	0.334009	-2.18287	12.2585	0.472935	-0.453885	-6.38065	-1.39412	5.92049	2.76374	42.9336	5.47886	-16.4254	27.4015	0.182235	11.3391	-1.78667	0.811878	-0.116469	-1.44846	0.757924	0.0727093	0.567065	-0.0397273	0.0573031	0.163507	-2.63926	12.6804	0.655428	0.461597	-5.73826	-0.101543	5.34564	9.18712	33.1019	3.67709	-19.2382	21.1282	-4.7538	8.90835	4.04175	0.441089	-0.154018	-0.752643	0.349057	-0.111991	0.227294	-0.0539802	-0.141201	-0.063855	-0.516685	9.20377	0.476349	-0.990677	-1.66231	-0.903035	6.43009	8.24279	37.0296	4.13317	-17.631	24.3757	-3.50869	9.12684	0.049674	0.686418	-0.22281	-1.05885	0.589651	-0.113852	0.406146	-0.000396429	-0.148421	0.114154	-1.75491	11.5505	0.825307	-1.36797	-3.95526	-1.5344	7.03466	7.17903	38.9649	4.45308	-16.5423	24.4717	-1.00366	8.35823	-1.98582	0.861534	-0.268095	-1.34905	0.71984	-0.132935	0.404504	0.0141404	-0.156065	0.0423004	-2.39038	12.1015	1.04566	-1.2239	-3.44168	-1.17277
5	4.84243	5.04324	36.3807	4.51955	-16.7217	25.6047	-3.57696	8.20144	5.61246	0.571503	-0.0109821	-0.709995	0.500439	0.0814923	0.676087	-0.0805436	0.0531215	0.0153641	-1.12554	11.8027	0.117601	-0.934517	-6.43762	0.149882	5.62206	4.17352	40.7206	5.52192	-13.0195	32.3319	-3.36385	7.37575	4.04059	0.937975	-0.0681095	-1.10199	0.784327	0.16145	1.11584	-0.083248	0.0627005	0.59985	-2.60575	15.9108	0.338702	-0.396711	-9.16702	-3.03194	6.43553	2.90304	42.5198	5.83824	-13.7618	30.2944	-1.98231	8.87482	0.561686	1.04565	-0.113836	-1.46504	0.928059	0.151682	0.992746	-0.0869627	0.0817478	0.409886	-3.14363	16.5646	0.536018	0.426387	-9.214	-1.28353	5.82197	9.26267	33.4294	4.30345	-17.5959	24.6238	-6.57281	6.96685	4.67811	0.529607	-0.179799	-0.682505	0.449371	-0.115451	0.570607	-0.080366	-0.182901	0.0420053	-0.933341	11.6437	0.342736	-1.27744	-4.71523	-1.28962	7.11163	8.33215	37.1543	4.63012	-15.2766	27.9273	-5.55387	6.69008	1.78669	0.853805	-0.240011	-0.997813	0.720923	-0.089186	0.81597	-0.0442014	-0.187438	0.317927	-2.25796	14.8409	0.626623	-1.49138	-7.34703	-3.02541	7.61408	7.39465	38.9092	4.99837	-14.4374	27.8021	-3.12262	6.29856	-0.480644	1.03949	-0.302469	-1.31209	0.887997	-0.1077	0.814289	-0.0232291	-0.182838	0.253742	-2.94329	15.7384	0.952833	-1.37521	-7.16199	-2.48504
6	5.10511	5.06782	36.7328	5.20115	-14.9807	28.9496	-4.95991	6.45396	6.75667	0.73381	-0.0231949	-0.681586	0.610561	0.106823	1.0617	-0.107305	0.0434513	0.193196	-1.66566	14.1278	0.00773051	-1.13433	-9.56758	-0.439186	6.20737	4.04609	40.2866	5.61148	-10.6116	34.982	-5.0151	5.18359	6.66895	1.14577	-0.0645902	-1.08373	0.865841	0.214518	1.56166	-0.149073	0.0470439	0.915613	-2.95539	19.2103	0.129639	-0.567028	-10.8863	-5.09751	6.99968	2.91299	42.0108	5.99552	-11.0391	33.0379	-4.26536	6.3496	3.13629	1.24938	-0.0893984	-1.47173	1.01862	0.232472	1.44282	-0.167209	0.0783767	0.741287	-3.542	20.1281	0.268334	0.233061	-11.8493	-3.61816	6.31396	9.1998	33.8242	4.86953	-15.7079	28.3105	-8.21044	5.01335	5.89885	0.687489	-0.210279	-0.660533	0.552571	-0.11784	0.957976	-0.11157	-0.233767	0.206734	-1.43407	13.8178	0.164626	-1.55998	-8.19876	-2.02638	7.78747	8.19641	37.1739	4.93286	-12.7702	31.3741	-7.59196	4.30625	3.86258	1.06268	-0.256723	-0.96511	0.817545	-0.0665243	1.2729	-0.110805	-0.247039	0.582423	-2.74959	17.7676	0.307889	-1.7031	-10.3789	-5.00593	8.1967	7.36755	38.7507	5.35934	-12.1305	31.0431	-5.49694	4.18973	1.50917	1.19732	-0.310435	-1.30937	0.986254	-0.067966	1.2587	-0.097292	-0.227136	0.557952	-3.41128	19.041	0.64702	-1.4466	-10.5719	-4.80203
7	5.4451	4.95318	37.0583	5.68508	-13.3805	32.2593	-6.01512	4.98022	8.35678	0.933862	-0.0545036	-0.705793	0.717361	0.119486	1.4567	-0.134314	0.0207872	0.410075	-2.17025	16.2334	-0.0389667	-1.42465	-11.9116	-1.545	6.88298	3.8615	39.7245	5.48285	-8.72336	37.3334	-6.40823	3.45081	9.19033	1.35012	-0.0771763	-1.07339	0.909212	0.236894	1.98652	-0.216068	0.00538439	1.24012	-3.18027	21.9701	-0.0636051	-0.962698	-11.3956	-7.05947	7.6336	2.8547	41.4224	5.91485	-8.68757	35.5656	-6.38821	4.13885	5.72987	1.43176	-0.0655844	-1.47326	1.0402	0.285071	1.88825	-0.263353	0.0352864	1.10967	-3.80445	23.1339	-0.0551747	-0.104926	-13.1029	-6.62626	6.83767	9.05157	34.2004	5.28293	-13.8827	32.0003	-9.52709	3.31261	7.56303	0.923753	-0.26584	-0.662357	0.675382	-0.132132	1.37367	-0.139979	-0.296155	0.40589	-1.95031	15.8033	0.0671575	-1.84993	-11.3529	-3.00928	8.47415	7.88679	37.0717	4.95043	-10.5765	34.6103	-9.33256	2.3971	6.13368	1.31391	-0.307205	-0.96347	0.901044	-0.0746898	1.74114	-0.174066	-0.333968	0.869475	-3.16204	20.2644	0.0446721	-1.99757	-12.3676	-6.95517	8.79521	7.12974	38.4813	5.42926	-9.99344	34.1147	-7.80416	2.37641	3.82958	1.36904	-0.324391	-1.33038	1.03359	-0.0487627	1.71986	-0.185192	-0.307826	0.909292	-3.76698	21.8539	0.261019	-1.46941	-13.0523	-7.77328
8	5.89673	4.74372	37.2682	5.92037	-12.067	35.3447	-6.68366	3.87629	10.2281	1.13528	-0.105045	-0.760728	0.815556	0.121552	1.834	-0.157687	-0.00690385	0.643514	-2.52897	18.1805	0.00879692	-1.72276	-12.9057	-2.82474	7.63866	3.72405	39.0776	5.21489	-7.50157	39.3786	-7.38171	2.28072	11.5486	1.55379	-0.111689	-1.0705	0.938877	0.230967	2.35713	-0.268383	-0.0491963	1.54417	-3.22922	24.1587	-0.168082	-1.38898	-10.9543	-8.50354	8.33618	2.78843	40.7577	5.61325	-6.97303	37.8238	-8.09639	2.47926	8.24193	1.61372	-0.0659762	-1.4736	1.02733	0.295085	2.29118	-0.349031	-0.0399818	1.47033	-3.87315	25.503	-0.321113	-0.420029	-12.9113	-9.42282	7.39408	8.8562	34.4572	5.50082	-12.3479	35.4688	-10.4406	2.04486	9.49597	1.16801	-0.343645	-0.66663	0.800326	-0.157876	1.78277	-0.163131	-0.364243	0.623711	-2.36058	17.6877	0.094399	-2.03337	-13.2055	-3.98038	9.16925	7.48304	36.8329	4.68943	-8.96329	37.5316	-10.5636	1.15953	8.50515	1.56388	-0.391975	-0.97297	0.97664	-0.110747	2.17672	-0.218914	-0.432325	1.15473	-3.39482	22.3823	-0.0605298	-2.16433	-12.9677	-8.39335	9.40784	6.75364	38.0917	5.17746	-8.29597	36.9354	-9.72905	1.07626	6.3385	1.56371	-0.372756	-1.35336	1.05989	-0.069896	2.15866	-0.256266	-0.42164	1.26663	-3.93674	24.1583	-0.0493316	-1.36825	-14.0886	-10.5374
9	6.45779	4.49181	37.2837	5.92145	-11.0447	38.04	-6.98339	3.10482	12.2059	1.3151	-0.164871	-0.809556	0.897459	0.120829	2.17002	-0.177119	-0.0309128	0.877364	-2.67889	19.9823	0.129218	-1.87638	-12.3985	-3.97019	8.42552	3.71051	38.3697	4.90888	-6.85683	41.1027	-7.89454	1.58269	13.7305	1.7431	-0.161007	-1.05063	0.969822	0.211409	2.65585	-0.300746	-0.0993195	1.8118	-3.08483	25.8233	-0.155127	-1.54056	-9.80277	-9.27011	9.07654	2.75198	39.9913	5.14523	-5.91227	39.7627	-9.23954	1.39834	10.6413	1.79763	-0.0960313	-1.44872	1.00861	0.271213	2.62892	-0.40789	-0.124836	1.79251	-3.71447	27.2722	-0.459	-0.476331	-11.5681	-11.3137	7.96488	8.61056	34.5037	5.51279	-11.1679	38.5162	-10.9488	1.24863	11.5515	1.36214	-0.427909	-0.65995	0.90486	-0.185653	2.15438	-0.182617	-0.428178	0.848764	-2.57535	19.4897	0.214988	-2.02479	-13.2503	-4.77371	9.83905	7.05656	36.4316	4.22528	-7.92136	40.0384	-11.2225	0.52762	10.898	1.77563	-0.493151	-0.95463	1.0428	-0.156512	2.55226	-0.24272	-0.521523	1.42515	-3.39813	24.1802	-0.00478119	-1.94668	-12.1573	-9.22851	10.0091	6.31001	37.5479	4.64242	-7.08503	39.4162	-11.0681	0.293173	8.91633	1.76199	-0.453897	-1.33703	1.08147	-0.120358	2.54616	-0.297417	-0.542907	1.60014	-3.86683	26.0111	-0.201995	-0.961611	-13.544	-12.3942
