PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
0	2.2471	-7.38789	37.414	4.67612	-4.32804	8.01502	3.46766	3.78261	-9.76956	0.284532	-0.00242558	-1.15528	0.310498	0.0889293	-0.596909	0.00209198	0.118773	0.0697694	-0.182809	0.71414	0.46702	1.06127	1.24067	0.0617475	4.31427	-8.93768	42.1312	4.54021	-3.27646	7.65431	6.11059	3.10087	-11.5326	0.297629	-0.0959007	-1.24634	0.366178	0.0193334	-0.705876	0.047307	0.0701236	0.0834207	-0.359017	0.789733	0.53505	2.37983	0.403477	0.098757	6.13002	-10.0626	46.3738	3.97285	-3.12914	9.27945	7.97517	1.83388	-12.8354	0.297733	-0.159215	-1.37056	0.379864	-0.0402104	-0.817181	0.0844534	0.0302069	0.11075	-0.394575	0.748584	0.576606	3.97095	-0.140439	0.0771323	6.28004	-11.6553	34.5166	3.02287	0.602061	6.06178	-1.68225	8.93369	-9.7318	-0.231717	-0.186276	-1.06777	-0.0126644	-0.154708	-0.61048	0.0278857	-0.185262	0.114376	-0.263535	0.613456	-0.177901	1.66529	1.4342	-0.153465	8.25674	-11.8759	39.9551	1.85053	1.46967	7.5805	-1.78973	7.79804	-12.2158	-0.230577	-0.11668	-1.27113	0.0157993	-0.0934633	-0.722056	-0.00449789	-0.136946	0.123899	-0.498935	0.760784	-0.192922	2.40525	1.14031	-0.044075	11.3996	-12.3501	42.9865	1.1385	1.73271	7.88129	0.0390378	7.4629	-14.627	-0.116935	-0.0540076	-1.41822	0.0547246	-0.0455001	-0.792577	-0.0288726	-0.0950163	0.133902	-0.60417	0.835458	-0.194181	2.32731	2.25575	-0.0169452
1	2.47236	-7.07587	36.9726	4.91363	-4.59139	9.15501	2.89213	3.61523	-9.45929	0.39572	-0.0205035	-1.13629	0.368567	0.073684	-0.526748	0.00857163	0.107694	0.0652541	-0.344221	1.80582	0.528405	0.866527	1.66886	0.103268	4.70379	-8.50852	41.4282	4.85932	-3.69615	8.47426	5.69319	2.78779	-11.5298	0.437442	-0.117179	-1.2181	0.43134	-0.00436578	-0.62002	0.058802	0.0534576	0.0650754	-0.681972	2.01728	0.618362	1.80382	1.65369	0.0984793	6.54834	-9.6633	45.3681	4.34352	-3.68721	9.93323	7.88205	1.41488	-12.9802	0.409276	-0.190165	-1.34231	0.439433	-0.0740686	-0.700016	0.102509	0.00426638	0.0648516	-0.836261	2.07716	0.67974	3.02198	1.50941	0.0190703	6.6171	-11.1206	34.0796	2.89639	0.640426	7.30698	-2.49065	8.54725	-9.67775	-0.0724636	-0.202292	-1.05726	0.0550915	-0.176472	-0.550841	0.038827	-0.203394	0.125744	-0.468643	1.58967	-0.0743228	1.50551	2.15089	-0.490395	8.74129	-11.2751	39.4725	1.759	1.4647	8.6787	-2.32423	7.29318	-12.2479	-0.0378267	-0.132632	-1.23067	0.087252	-0.115313	-0.632944	0.00627489	-0.154446	0.125453	-0.890997	1.91854	-0.0750721	1.76451	2.20042	-0.344908	11.8948	-11.8626	42.5651	0.999096	1.68096	9.26537	-0.264795	6.92877	-14.6348	0.0832511	-0.0792677	-1.35296	0.122957	-0.0737986	-0.665949	-0.0172503	-0.11732	0.117102	-1.11564	2.11975	-0.0635017	1.29353	3.21531	-0.332357
2	2.78276	-6.61573	36.5476	5.15902	-4.68732	10.8603	1.81718	3.24328	-8.57351	0.522632	-0.0370898	-1.12033	0.451906	0.0676059	-0.43548	0.0123321	0.102878	0.0730359	-0.489963	3.36658	0.572987	0.67542	1.70034	0.100185	5.15321	-7.90298	40.8463	5.17688	-3.9588	10.0996	4.69906	2.21355	-10.9696	0.583808	-0.142497	-1.19482	0.522499	-0.023309	-0.50284	0.0694071	0.0397862	0.0554548	-1.03218	3.75923	0.690818	1.22091	2.29805	0.098667	6.96095	-9.13198	44.587	4.71195	-4.00254	11.4792	7.24151	0.728863	-12.6448	0.535372	-0.226091	-1.31108	0.530213	-0.104284	-0.535429	0.121166	-0.0190445	0.0182146	-1.36908	3.98883	0.780645	2.11675	2.22779	0.0490061	7.0288	-10.376	33.7098	2.77689	0.844349	9.07263	-3.80078	7.84081	-9.17399	0.0860435	-0.224886	-1.05049	0.1414	-0.20125	-0.475789	0.0512983	-0.22929	0.153232	-0.65414	2.99038	0.0354667	1.28488	2.6286	-0.983426	9.27465	-10.5272	39.1205	1.62503	1.68046	10.4289	-3.3449	6.45042	-11.8245	0.173744	-0.154386	-1.20075	0.187189	-0.137292	-0.518126	0.0182738	-0.176012	0.142615	-1.30308	3.55115	0.056401	1.09177	2.87492	-0.779332	12.3823	-11.3314	42.314	0.789632	1.93462	11.2942	-1.08768	6.09845	-14.1692	0.322446	-0.11416	-1.30249	0.230691	-0.102247	-0.505123	-0.00328527	-0.142158	0.116356	-1.69353	3.92774	0.0848782	0.387224	3.51851	-0.766207
3	3.18727	-6.08439	36.1227	5.37415	-4.53632	13.0266	0.316042	2.67832	-7.06802	0.6494	-0.0444269	-1.11434	0.5503	0.0800655	-0.324229	0.0055393	0.10778	0.107656	-0.592173	5.36997	0.566658	0.453112	1.35065	-0.0592464	5.67104	-7.2106	40.3752	5.46916	-3.96028	12.45	3.12586	1.38978	-9.7337	0.727912	-0.164335	-1.19629	0.638606	-0.0255927	-0.35883	0.072049	0.0373411	0.0781669	-1.34673	5.96279	0.712933	0.633302	2.22709	-0.002998	7.37328	-8.53071	44.0149	5.07895	-3.99975	13.8283	5.94876	-0.206154	-11.6833	0.683046	-0.262969	-1.29743	0.662839	-0.120091	-0.328631	0.136619	-0.0268278	0.0044466	-1.91972	6.44596	0.840834	1.28476	1.77338	0.153461	7.52129	-9.50808	33.4088	2.66894	1.27924	11.3037	-5.57291	6.78499	-8.13112	0.226042	-0.247072	-1.05097	0.242006	-0.21894	-0.387579	0.0604637	-0.258639	0.20609	-0.76546	4.77579	0.112395	0.984625	2.80867	-1.68615	9.85865	-9.7264	38.8943	1.44822	2.13803	12.795	-4.86506	5.28256	-10.8088	0.370315	-0.180905	-1.19751	0.30423	-0.154067	-0.386579	0.0271334	-0.203987	0.194949	-1.63767	5.59296	0.165472	0.409201	3.06678	-1.45123	12.8541	-10.8085	42.2062	0.53065	2.47377	13.9218	-2.5015	4.97635	-13.0711	0.553505	-0.157302	-1.28158	0.359112	-0.124951	-0.32166	0.00665871	-0.173439	0.161062	-2.23178	6.20509	0.217396	-0.344636	3.08106	-1.46571
4	3.68268	-5.55097	35.692	5.5114	-4.12671	15.5194	-1.42429	1.94906	-5.03949	0.791379	-0.0323203	-1.10863	0.657558	0.12168	-0.184652	-0.0194494	0.127791	0.181506	-0.664141	7.71755	0.488852	0.163951	0.608208	-0.48973	6.25595	-6.50879	40.0051	5.69964	-3.6724	15.396	1.09918	0.371887	-7.80451	0.864955	-0.167746	-1.23321	0.762875	0.00434667	-0.188639	0.0536712	0.0527059	0.155211	-1.58775	8.47452	0.640865	0.0416623	1.4105	-0.469569	7.79279	-7.91173	43.6277	5.43253	-3.67498	16.8506	4.00034	-1.33865	-10.0009	0.821023	-0.283828	-1.33102	0.812672	-0.102981	-0.092595	0.132217	-0.00966074	0.0571045	-2.39739	9.2653	0.803937	0.552589	0.168295	0.018119	8.09239	-8.61274	33.1858	2.55473	1.94019	13.919	-7.66866	5.4258	-6.56175	0.333597	-0.261466	-1.0411	0.341017	-0.221267	-0.278774	0.057456	-0.292398	0.292399	-0.785217	6.84577	0.115027	0.583465	2.56809	-2.60349	10.4845	-8.9625	38.79	1.22089	2.78948	15.7037	-6.80039	3.86836	-9.13816	0.529694	-0.203361	-1.228	0.420956	-0.154888	-0.241653	0.0236043	-0.237802	0.296848	-1.81498	7.88579	0.201907	-0.258815	2.70901	-2.53158	13.2962	-10.3345	42.2132	0.24111	3.21393	17.0757	-4.47932	3.61094	-11.2459	0.746205	-0.200879	-1.31509	0.492585	-0.132032	-0.128011	0.00484043	-0.211317	0.271798	-2.60743	8.77225	0.280112	-0.873845	1.9141	-2.7662
5	4.25012	-5.07526	35.2554	5.53037	-3.51667	18.1812	-3.17044	1.10635	-2.71089	0.958834	-0.00705837	-1.07345	0.760471	0.183844	-0.000701744	-0.0594574	0.154666	0.298381	-0.76658	10.2075	0.354999	-0.196909	-0.534018	-1.18845	6.89257	-5.86501	39.7205	5.82198	-3.15216	18.7479	-1.13766	-0.740504	-5.31621	1.01281	-0.142598	-1.27434	0.87543	0.0726721	0.0255379	0.00531078	0.084931	0.295262	-1.78952	11.0735	0.463823	-0.555054	-0.198869	-1.54611	8.22595	-7.3219	43.3899	5.73559	-3.10586	20.3608	1.53904	-2.56316	-7.63212	0.954214	-0.269787	-1.41157	0.95367	-0.0371863	0.174683	0.0892012	0.0344976	0.19613	-2.77144	12.1938	0.625747	-0.12485	-2.40297	-0.900677	8.72411	-7.7869	33.0503	2.39653	2.72421	16.812	-9.87433	3.91669	-4.59212	0.437289	-0.264892	-0.984086	0.433761	-0.204525	-0.123502	0.0377723	-0.329338	0.411242	-0.773051	9.03981	0.0356377	0.0825368	1.69133	-3.62603	11.1266	-8.31067	38.7975	0.928251	3.50343	19.0299	-8.96572	2.3757	-6.87804	0.662274	-0.214795	-1.25209	0.51973	-0.134067	-0.0574853	-0.000719222	-0.278143	0.448758	-1.86379	10.2387	0.137127	-0.877412	1.58859	-4.09165	13.6877	-9.93116	42.301	-0.0691086	3.99696	20.6392	-6.86698	2.13788	-8.72794	0.886026	-0.232559	-1.38608	0.604231	-0.115461	0.0888628	-0.0211805	-0.259848	0.453575	-2.79002	11.4178	0.22993	-1.16165	-0.0731229	-4.92815
6	4.85508	-4.70324	34.8173	5.41802	-2.80355	20.8624	-4.72612	0.223568	-0.323728	1.14556	0.0174231	-1.00254	0.847169	0.249393	0.227663	-0.10474	0.177376	0.453631	-0.953553	12.5756	0.200428	-0.556478	-1.91464	-2.03803	7.55066	-5.33801	39.4927	5.79522	-2.51314	22.2706	-3.29453	-1.8208	-2.51063	1.18943	-0.102657	-1.27596	0.96313	0.160274	0.301175	-0.0646193	0.118961	0.489798	-2.02393	13.5245	0.228144	-1.06528	-2.48779	-3.18667	8.67585	-6.8045	43.2509	5.92829	-2.43359	24.1177	-1.155	-3.72645	-4.75726	1.10119	-0.218704	-1.4934	1.05911	0.0703401	0.492789	0.00149926	0.090579	0.413837	-3.0901	14.9719	0.321026	-0.709095	-5.60687	-2.89393	9.37862	-7.11644	33.004	2.1538	3.45094	19.8674	-11.9536	2.50321	-2.38521	0.56513	-0.266837	-0.875111	0.51621	-0.17869	0.0937694	0.00621337	-0.372969	0.556801	-0.826245	11.155	-0.0979301	-0.432564	0.121534	-4.59706	11.7428	-7.82221	38.8913	0.557903	4.09365	22.6044	-11.1149	1.03877	-4.19395	0.792875	-0.222221	-1.21914	0.591258	-0.102192	0.202533	-0.0419951	-0.328772	0.63644	-1.91036	12.4653	-0.009908	-1.32219	-0.57255	-5.95057	14.0044	-9.59994	42.4251	-0.398943	4.62123	24.4497	-9.3981	0.774397	-5.677	0.994551	-0.250972	-1.43562	0.67933	-0.0819458	0.371144	-0.0719092	-0.32341	0.687588	-2.88	13.9433	0.0706691	-1.12265	-3.08998	-7.77447
7	5.45183	-4.4568	34.3899	5.19712	-2.08032	23.4588	-5.97128	-0.625373	1.96632	1.32612	0.0317797	-0.932597	0.909424	0.30595	0.475192	-0.14758	0.190576	0.636151	-1.2188	14.6007	0.0597112	-0.789096	-3.26896	-2.91298	8.18871	-4.97019	39.2818	5.6018	-1.8595	25.7334	-5.12708	-2.76821	0.371862	1.39052	-0.0778377	-1.24691	1.02678	0.235989	0.621106	-0.1351	0.137105	0.72039	-2.30722	15.6589	0.0101714	-1.32472	-4.89875	-5.03677	9.14073	-6.39463	43.1466	5.94873	-1.7948	27.8605	-3.74175	-4.69264	-1.62355	1.2846	-0.163715	-1.54395	1.12685	0.181324	0.859407	-0.108471	0.130059	0.685777	-3.38622	17.4161	-0.023393	-1.07147	-8.69874	-5.63362	10.0036	-6.65917	33.0379	1.80494	3.94854	22.983	-13.704	1.42619	-0.0506701	0.719121	-0.277072	-0.77226	0.584038	-0.155481	0.353479	-0.028348	-0.42418	0.721708	-0.99149	13.0079	-0.244788	-0.842633	-1.85393	-5.43399	12.2848	-7.51757	39.0267	0.109887	4.41245	26.2463	-13.0053	0.0585174	-1.26432	0.931285	-0.240591	-1.15298	0.639528	-0.0774121	0.530772	-0.0865604	-0.392556	0.844522	-2.04196	14.4335	-0.182057	-1.45686	-3.52562	-7.77758	14.227	-9.32919	42.5281	-0.752623	4.93492	28.3224	-11.761	-0.274851	-2.3019	1.09839	-0.270893	-1.44169	0.723276	-0.0521385	0.731458	-0.132192	-0.405727	0.94889	-2.98181	16.2102	-0.136008	-0.700808	-6.8177	-10.72
8	5.98905	-4.32552	33.9972	4.92251	-1.41284	25.9203	-6.85707	-1.38821	4.10966	1.48286	0.028256	-0.897304	0.95304	0.344988	0.716196	-0.181058	0.19234	0.830517	-1.5099	16.1985	-0.0316336	-0.800439	-4.44082	-3.74543	8.75951	-4.77096	39.0504	5.26102	-1.23855	28.958	-6.49328	-3.55619	3.16994	1.58908	-0.0854181	-1.22823	1.07322	0.283689	0.944821	-0.191194	0.134904	0.966178	-2.58327	17.4309	-0.131616	-1.20695	-6.77339	-6.69054	9.61076	-6.10898	43.01	5.76188	-1.24636	31.3645	-5.93052	-5.42437	1.55263	1.50379	-0.144065	-1.57257	1.17229	0.259009	1.23576	-0.209256	0.134172	0.984036	-3.61548	19.4587	-0.301686	-1.08525	-10.7893	-8.38205	10.5434	-6.42875	33.136	1.36187	4.15316	26.0741	-14.9979	0.793256	2.35739	0.881645	-0.303286	-0.727309	0.638365	-0.143821	0.623118	-0.0562414	-0.482166	0.898175	-1.24061	14.5228	-0.361291	-1.05615	-3.8301	-6.14727	12.7094	-7.38199	39.1465	-0.39852	4.45081	29.7885	-14.4618	-0.522381	1.75796	1.07349	-0.28248	-1.10698	0.677842	-0.0728992	0.883796	-0.120604	-0.46951	1.06207	-2.24261	16.113	-0.319464	-1.23959	-6.48992	-9.3051	14.348	-9.10409	42.5452	-1.1386	4.93643	32.0771	-13.6918	-0.948143	1.19754	1.21422	-0.312073	-1.42963	0.756783	-0.0452884	1.13236	-0.182114	-0.506198	1.21864	-3.09772	18.1681	-0.313222	0.0744084	-10.3179	-13.1554
9	6.41462	-4.27044	33.6652	4.67118	-0.839406	28.2225	-7.39348	-2.03767	6.11429	1.60806	0.00227802	-0.891832	0.991676	0.362481	0.940653	-0.20011	0.183165	1.0214	-1.77032	17.4119	-0.0461321	-0.561241	-5.40121	-4.49137	9.21337	-4.7055	38.7736	4.83688	-0.653843	31.832	-7.36386	-4.2201	5.80343	1.75816	-0.125192	-1.23114	1.11059	0.302631	1.24292	-0.227759	0.117527	1.20886	-2.78045	18.8914	-0.172885	-0.659218	-7.83105	-7.92368	10.0618	-5.93538	42.7812	5.38339	-0.757925	34.4742	-7.5567	-5.99004	4.62362	1.73527	-0.171035	-1.58753	1.20897	0.294856	1.58253	-0.284571	0.107492	1.28296	-3.70877	21.1341	-0.449672	-0.651744	-11.4939	-10.5172	10.9481	-6.38997	33.2763	0.871781	4.13939	29.0607	-15.8007	0.53068	4.78398	1.03159	-0.350397	-0.732312	0.687675	-0.148049	0.884517	-0.0701908	-0.545972	1.07919	-1.50687	15.7485	-0.4122	-1.00051	-5.52175	-6.77146	12.985	-7.36759	39.1919	-0.930138	4.34558	33.0871	-15.4172	-0.842246	4.73048	1.215	-0.35117	-1.0849	0.720148	-0.0901393	1.22633	-0.138321	-0.555823	1.28144	-2.43675	17.5674	-0.385463	-0.67968	-8.74542	-10.4072	14.3721	-8.9109	42.4137	-1.56494	4.78182	35.5553	-15.0469	-1.36485	4.63619	1.34523	-0.381651	-1.40636	0.795332	-0.0647068	1.5289	-0.212609	-0.616771	1.48358	-3.15996	19.854	-0.415561	1.12432	-12.6907	-14.7372
