PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
0	0.832421	-1.45233	34.9272	0.489699	-7.14188	13.3967	9.39102	9.9558	-8.48566	0.0341006	-0.0442874	-0.705272	0.0404613	-0.0234261	-0.37168	0.0128531	-0.017877	0.0588817	-0.547406	0.610952	0.116764	0.398769	0.917078	-0.007514	2.61104	-0.956536	39.1761	-0.499173	-5.41649	16.2865	9.8482	10.9246	-7.98758	0.0988925	-0.0582599	-1.01632	0.0667784	-0.0421271	-0.518216	0.0240786	-0.0372379	0.0857862	-0.644415	0.674194	0.166496	1.51396	0.902053	0.00380679	3.62344	-1.99854	42.8588	-0.628189	-6.01355	16.801	11.6751	11.3827	-7.73234	0.0709527	-0.0604291	-1.40563	0.091709	-0.038681	-0.749732	0.0295656	-0.0359762	0.127499	-0.599177	0.822683	0.247732	3.17989	1.28353	0.0805143	4.23695	-0.157837	33.1819	4.2663	-28.085	10.3071	6.42244	15.4453	-9.18773	0.0359582	-0.0322821	-0.713963	0.00440449	-0.0146185	-0.417895	0.00683372	-0.0119071	0.0663381	-0.391699	0.626329	0.139433	0.150953	1.41376	0.00146038	6.15077	0.33083	38.8026	4.78838	-31.0755	12.022	6.55634	14.889	-9.11578	0.00568388	-0.0262799	-1.08283	-0.0113056	-0.0108431	-0.636083	0.0191445	0.00108012	0.0939141	-0.345058	0.712152	0.186802	1.01764	2.22359	0.0391582	7.02106	-0.169536	43.0776	4.91858	-34.047	11.7549	7.07286	16.0676	-9.4922	-0.133305	-0.0455274	-1.5147	-0.0646949	-0.019454	-0.903513	0.0456753	0.00466407	0.12717	-0.281726	0.747135	0.206165	3.34956	2.29755	0.141932
1	1.02742	-0.984369	34.7158	0.748503	-7.19969	14.8239	9.0913	9.63101	-8.25727	0.140909	-0.0552471	-0.657712	0.0877519	-0.0283987	-0.270746	0.0165591	-0.0214696	0.0797301	-0.904622	1.60346	0.204987	0.272972	0.919139	-0.09224	2.89585	-0.367829	38.6343	-0.0842464	-5.89187	17.4174	9.71727	10.4371	-7.97857	0.243187	-0.0681935	-0.931684	0.11281	-0.0502915	-0.370373	0.0327085	-0.0380361	0.0919104	-1.12321	1.83879	0.254618	1.13909	1.08337	-0.0699139	4.0655	-1.43036	42.0939	-0.12615	-6.75198	17.9134	11.572	10.8547	-7.89595	0.230132	-0.0719998	-1.34899	0.138901	-0.0482373	-0.575083	0.0426688	-0.0321389	0.103506	-1.09653	2.15107	0.35898	2.33677	1.82102	0.004694	4.62737	0.315256	33.1464	4.63213	-27.6384	12.0149	5.62682	15.1638	-8.95379	0.178787	-0.0415895	-0.708382	0.087584	-0.0241359	-0.345425	0.0107565	-0.0263618	0.0940638	-0.646423	1.53469	0.268129	-0.146209	1.56457	-0.12998	6.61194	0.577792	38.5189	5.16303	-30.4047	13.7862	5.8271	14.6208	-8.91154	0.190067	-0.0485811	-1.07995	0.09911	-0.0247315	-0.523337	0.0193867	-0.0174522	0.103261	-0.654691	1.849	0.336936	0.476371	2.57478	-0.0598561	7.55051	-0.0189099	42.4083	5.31014	-33.7622	13.1915	6.20408	15.7128	-9.41972	0.0594486	-0.0695292	-1.50732	0.043746	-0.0413148	-0.771055	0.0374584	-0.0210657	0.112274	-0.62405	1.98095	0.355853	2.36819	3.43831	0.022916
2	1.29754	-0.453284	34.531	1.03328	-7.07545	16.7462	8.32232	9.06687	-7.447	0.250986	-0.0673343	-0.640663	0.158192	-0.0285504	-0.141915	0.0209371	-0.0248757	0.124888	-1.26088	3.07572	0.306521	0.14462	0.545232	-0.32277	3.23981	0.186096	38.1454	0.355586	-6.12482	19.0617	9.04138	9.78813	-7.51209	0.39808	-0.0839181	-0.871012	0.195161	-0.0501425	-0.177258	0.0421727	-0.0333791	0.117951	-1.66115	3.5708	0.34806	0.762124	0.648237	-0.197306	4.55506	-0.875675	41.4772	0.428901	-7.35706	19.6236	10.814	10.2223	-7.69145	0.418457	-0.0887102	-1.29562	0.232519	-0.0451404	-0.336562	0.0543642	-0.0155268	0.0903578	-1.69361	4.08058	0.468338	1.48772	1.36547	-0.00522133	5.11075	0.628032	33.183	5.00607	-26.6699	14.217	4.18826	14.4807	-8.05678	0.307194	-0.0628506	-0.720892	0.190512	-0.03433	-0.246551	0.0140536	-0.0510021	0.146723	-0.905904	2.85695	0.408901	-0.414444	1.35465	-0.486735	7.12235	0.62766	38.3221	5.54655	-29.1191	16.0662	4.50039	13.9961	-8.17707	0.382293	-0.0845068	-1.08849	0.241773	-0.0363751	-0.366881	0.0174556	-0.0426279	0.134661	-1.03232	3.51763	0.497292	0.02224	2.19688	-0.328285	8.13769	-0.0284137	41.8984	5.75666	-32.8169	15.2514	4.75559	14.9684	-8.90027	0.280372	-0.103391	-1.49983	0.196537	-0.0569298	-0.585683	0.0228778	-0.0510722	0.109896	-1.07879	3.78074	0.511992	1.38137	3.54645	-0.255764
3	1.65141	0.0582174	34.3569	1.29877	-6.67115	19.1002	7.0736	8.22768	-5.88477	0.345947	-0.0745969	-0.691873	0.236856	-0.0182312	-0.00303078	0.0206279	-0.0296568	0.205486	-1.50982	4.96409	0.382506	0.0260596	-0.145468	-0.866764	3.63877	0.602258	37.7011	0.771543	-5.94829	21.1738	7.75129	8.92834	-6.3884	0.540947	-0.100309	-0.886839	0.302802	-0.0346016	0.0421342	0.0470226	-0.0249336	0.184926	-2.13562	5.81592	0.40973	0.457262	-0.424118	-0.531747	5.07639	-0.448501	40.9853	0.997754	-7.60416	21.8543	9.28965	9.44649	-6.9023	0.612411	-0.107266	-1.2776	0.366108	-0.0223358	-0.0431521	0.0590051	0.0117446	0.11892	-2.29549	6.55767	0.530823	0.758394	-0.191125	-0.0169037	5.65842	0.699332	33.2441	5.34423	-25.144	16.8062	2.17371	13.3641	-6.37347	0.380944	-0.0901146	-0.763863	0.285303	-0.0420629	-0.12488	0.0124072	-0.0893715	0.23189	-1.10776	4.54509	0.506119	-0.578283	0.786884	-1.26025	7.64745	0.453255	38.1536	5.91599	-27.2362	18.7207	2.54724	12.9535	-6.79172	0.537393	-0.127176	-1.10378	0.39228	-0.0418025	-0.160791	0.0103485	-0.0779674	0.204642	-1.424	5.66334	0.614079	-0.264671	1.05618	-0.96225	8.75307	-0.236517	41.5075	6.22847	-31.1849	17.7965	2.6732	13.803	-7.82903	0.489381	-0.142946	-1.49272	0.37693	-0.0611901	-0.339911	0.0018333	-0.0856838	0.144646	-1.60835	6.10166	0.6244	0.521442	2.45348	-0.825283
4	2.0917	0.452856	34.1743	1.47423	-5.98035	21.7637	5.45933	7.1767	-3.5861	0.438318	-0.0713879	-0.766687	0.31178	0.0086087	0.167757	0.00673961	-0.0365414	0.324244	-1.61387	7.15575	0.396056	-0.0933688	-1.17419	-1.81738	4.08178	0.80739	37.2866	1.10042	-5.3112	23.663	5.9051	7.85699	-4.5179	0.656163	-0.108404	-0.994413	0.411856	0.00281047	0.279953	0.0370667	-0.0181802	0.309094	-2.43479	8.41855	0.392053	0.267423	-2.00042	-1.36353	5.61154	-0.234438	40.5795	1.51603	-7.32674	24.492	7.04585	8.45244	-5.37038	0.765991	-0.116478	-1.33474	0.503485	0.0256708	0.284461	0.0471907	0.0397371	0.215549	-2.7822	9.38712	0.482286	0.295425	-2.6257	-0.405105	6.23355	0.501641	33.2773	5.58378	-23.1501	19.6329	-0.220254	11.8782	-3.96413	0.415313	-0.108963	-0.811412	0.356238	-0.0406182	0.0349236	-0.004155	-0.142004	0.351864	-1.23029	6.53696	0.50965	-0.604515	-0.173742	-2.51993	8.15572	0.0656072	37.9609	6.23383	-24.876	21.5943	0.0442067	11.5015	-4.74792	0.631178	-0.159329	-1.12335	0.52174	-0.0331478	0.0962787	-0.0110671	-0.126931	0.326705	-1.77824	8.14936	0.624696	-0.339421	-0.738493	-2.1881	9.36409	-0.63966	41.19	6.68726	-28.9561	20.6754	-0.0175874	12.2405	-6.15888	0.639005	-0.174826	-1.48995	0.549091	-0.0484124	-0.0337048	-0.0307344	-0.129926	0.238037	-2.14688	8.76655	0.623558	-0.0663633	0.213324	-1.91996
5	2.61208	0.653557	33.9549	1.49088	-5.12034	24.5578	3.68752	6.08399	-0.804449	0.55004	-0.0628608	-0.785048	0.377478	0.0475658	0.408861	-0.021791	-0.047467	0.470874	-1.65659	9.49724	0.343659	-0.229205	-2.61407	-2.99881	4.55614	0.778624	36.8813	1.27487	-4.32779	26.3778	3.69643	6.67612	-2.01908	0.749022	-0.10112	-1.12826	0.498139	0.0618815	0.559797	0.00440953	-0.0196648	0.48686	-2.56262	11.173	0.26889	0.181447	-3.98241	-2.83401	6.14717	-0.270463	40.2114	1.89418	-6.5121	27.3769	4.30161	7.24179	-3.1197	0.862265	-0.101813	-1.44969	0.603105	0.099737	0.645462	0.00802189	0.0542949	0.387358	-3.10238	12.3264	0.272683	0.174488	-5.57107	-1.65157	6.80847	0.0531841	33.2299	5.65604	-20.9043	22.5123	-2.73893	10.2048	-1.10206	0.473707	-0.115812	-0.821879	0.412215	-0.0300947	0.25597	-0.0388005	-0.20678	0.498858	-1.32236	8.75786	0.418948	-0.556655	-1.52522	-4.01172	8.63335	-0.494542	37.7094	6.442	-22.2799	24.5268	-2.81915	9.77382	-2.20574	0.68843	-0.16851	-1.12801	0.614909	-0.00894176	0.411261	-0.0547716	-0.194193	0.499716	-2.09214	10.7964	0.498987	-0.266786	-2.98073	-4.01983	9.95011	-1.19918	40.9067	7.07336	-26.3442	23.7315	-3.16296	10.3883	-3.9615	0.718339	-0.180924	-1.49483	0.678626	-0.0148214	0.327363	-0.0839142	-0.191439	0.398321	-2.64401	11.5393	0.459007	-0.330424	-2.85606	-3.72059
6	3.20103	0.634591	33.6659	1.31844	-4.25914	27.3014	1.98969	5.13685	2.10723	0.676907	-0.059994	-0.732178	0.426202	0.0852694	0.722709	-0.056837	-0.0659231	0.6325	-1.73165	11.7985	0.240783	-0.397351	-4.23251	-4.08611	5.0537	0.549762	36.461	1.25293	-3.2333	29.1293	1.41258	5.56623	0.82298	0.841353	-0.0845081	-1.19439	0.551101	0.128336	0.909314	-0.0461201	-0.0369516	0.700564	-2.61687	13.8714	0.0580913	0.138049	-6.18744	-4.67473	6.67748	-0.534191	39.829	2.04974	-5.33378	30.3137	1.40171	5.94923	-0.372117	0.933972	-0.062165	-1.54442	0.647462	0.188506	1.0582	-0.0595423	0.0435107	0.617942	-3.29854	15.1698	-0.0813313	0.355733	-8.63368	-3.81737	7.37953	-0.606672	33.0634	5.5071	-18.6685	25.2749	-5.13662	8.58384	1.84981	0.59523	-0.122636	-0.780812	0.464408	-0.0204542	0.544719	-0.0837967	-0.282923	0.663631	-1.44257	11.1026	0.271488	-0.579288	-3.02179	-5.30454	9.09137	-1.17348	37.3867	6.47655	-19.7652	27.3773	-5.75421	8.02035	0.563515	0.762728	-0.161915	-1.09668	0.675265	0.0181868	0.786464	-0.116664	-0.285279	0.711344	-2.39515	13.4391	0.261363	-0.214674	-5.31437	-6.10074	10.5106	-1.85512	40.6304	7.31108	-23.6667	26.8144	-6.46724	8.45845	-1.42562	0.768376	-0.158752	-1.48811	0.753707	0.0287246	0.745417	-0.159704	-0.280824	0.613592	-3.09812	14.2327	0.144366	-0.376182	-6.2687	-6.07409
7	3.84982	0.426221	33.2858	0.969953	-3.48562	29.8719	0.548332	4.40204	4.88388	0.796065	-0.0618865	-0.682095	0.444495	0.115569	1.05846	-0.0925604	-0.0905625	0.800511	-1.84021	13.8817	0.0973513	-0.574788	-5.5969	-4.85633	5.57457	0.193307	36.0021	1.03894	-2.2429	31.7501	-0.659764	4.66859	3.71877	0.94453	-0.0704645	-1.20155	0.570814	0.184096	1.29399	-0.100766	-0.0735669	0.933185	-2.63927	16.3138	-0.190809	0.108771	-8.04303	-6.407	7.20285	-0.956519	39.3819	1.94895	-4.05831	33.116	-1.28582	4.76939	2.58326	1.0276	-0.0245448	-1.5859	0.652643	0.263609	1.49931	-0.136595	-0.00260322	0.885166	-3.39021	17.7468	-0.481346	0.709415	-11.0621	-6.41985	7.96428	-1.43153	32.7709	5.11286	-16.6341	27.828	-7.2086	7.18806	4.61505	0.74861	-0.137511	-0.73533	0.500141	-0.0200699	0.867942	-0.129239	-0.368766	0.841425	-1.58429	13.4203	0.0884217	-0.728962	-4.31666	-6.13684	9.55891	-1.92063	36.9984	6.29513	-17.603	30.0539	-8.43	6.49345	3.31732	0.873221	-0.158377	-1.05424	0.706835	0.0298047	1.18978	-0.181505	-0.401532	0.947073	-2.66702	15.9262	-0.0357472	-0.291856	-7.23258	-7.91308	11.0619	-2.54552	40.3408	7.33553	-21.2525	29.7981	-9.54797	6.7124	1.23731	0.843615	-0.134515	-1.46908	0.787351	0.0538552	1.20183	-0.241406	-0.407239	0.863684	-3.49039	16.734	-0.238574	-0.37302	-9.30092	-8.45299
8	4.55109	0.100407	32.8218	0.487109	-2.76342	32.2158	-0.548088	3.78221	7.39779	0.907432	-0.0672529	-0.670787	0.435941	0.137373	1.37629	-0.125137	-0.118745	0.967504	-1.93886	15.6664	-0.0567378	-0.74935	-6.54957	-5.2366	6.12213	-0.206792	35.4895	0.678384	-1.42734	34.1319	-2.33128	3.97951	6.48051	1.05738	-0.0650435	-1.19379	0.56555	0.221502	1.65921	-0.149079	-0.124822	1.16931	-2.61228	18.3753	-0.423196	0.0978275	-9.09912	-7.65649	7.72347	-1.45034	38.8274	1.62128	-2.88483	35.6499	-3.48458	3.81801	5.52713	1.16028	-0.0180694	-1.58743	0.647354	0.303706	1.91568	-0.200331	-0.0815811	1.16639	-3.35185	19.9373	-0.809383	1.11703	-12.2203	-8.77212	8.57746	-2.35202	32.379	4.49827	-14.8734	30.1617	-8.81308	6.04699	7.07221	0.889304	-0.157123	-0.723185	0.503266	-0.0295745	1.18776	-0.170181	-0.459584	1.02809	-1.70146	15.5625	-0.119763	-0.912218	-5.35304	-6.51005	10.0645	-2.69004	36.5544	5.89805	-15.9026	32.5158	-10.5731	5.30971	5.9225	1.00057	-0.166061	-1.03579	0.708987	0.0200052	1.57686	-0.237506	-0.532883	1.19238	-2.84665	18.1418	-0.340646	-0.456199	-8.47982	-9.10443	11.625	-3.22247	40.012	7.11955	-19.3012	32.5914	-12.0588	5.32828	3.88531	0.96264	-0.136685	-1.46193	0.798579	0.041014	1.65219	-0.308017	-0.56414	1.12856	-3.75209	18.9716	-0.591222	-0.374253	-11.3289	-10.2679
9	5.28127	-0.246402	32.3074	-0.0594566	-2.0048	34.3202	-1.31252	3.11546	9.61305	1.02881	-0.0820873	-0.674823	0.424352	0.151406	1.66581	-0.151231	-0.14794	1.12772	-1.99488	17.1637	-0.166346	-0.930098	-7.1397	-5.28376	6.68662	-0.572222	34.9177	0.244529	-0.713964	36.2183	-3.54947	3.37158	9.01241	1.1865	-0.0729671	-1.16545	0.556473	0.242424	1.98228	-0.186535	-0.181628	1.39505	-2.52431	20.0378	-0.585413	0.10811	-9.35187	-8.28925	8.22829	-1.93353	38.1336	1.1428	-1.85418	37.8427	-5.07167	3.0649	8.33576	1.3246	-0.0478123	-1.54343	0.652147	0.312537	2.27913	-0.242403	-0.174196	1.43909	-3.17963	21.704	-0.991192	1.52461	-12.1476	-10.3908	9.20476	-3.25896	31.9288	3.75542	-13.3809	32.3045	-9.89788	5.0879	9.21427	1.01861	-0.183184	-0.724168	0.487214	-0.0486687	1.49208	-0.201985	-0.550092	1.21581	-1.76944	17.4279	-0.303672	-1.04117	-6.24628	-6.57704	10.6165	-3.43052	36.0563	5.33301	-14.5973	34.7465	-12.0496	4.41437	8.32818	1.13608	-0.18935	-1.03242	0.694676	-0.00872165	1.92878	-0.278277	-0.665155	1.43161	-2.89873	20.0325	-0.592736	-0.616945	-9.11322	-9.64034	12.211	-3.85118	39.6039	6.68374	-17.8039	35.1278	-13.8021	4.30287	6.44395	1.11358	-0.173743	-1.4662	0.801741	-0.0065222	2.06512	-0.351046	-0.730575	1.38967	-3.82994	20.9172	-0.843453	-0.285389	-12.1837	-11.2674
