PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
0	3.09653	3.31845	28.1083	2.591	-28.4137	16.3533	8.39316	11.8443	-7.75074	0.327609	-0.0280831	-0.690044	0.137188	0.0119546	-0.375883	0.013143	0.0403718	0.0476932	-0.459081	0.760834	0.425465	1.54385	-0.235988	0.0652217	4.47102	4.18565	33.8866	2.95492	-28.3742	17.523	10.4852	12.8077	-1.24758	0.244172	-0.0896435	-1.0372	0.115908	-0.0457837	-0.535738	0.0560912	-0.00846957	0.0245494	-0.277978	0.852411	0.391984	3.26395	-1.04444	0.10969	6.01423	3.94073	40.853	3.83913	-28.2964	21.6675	9.93915	12.2662	-1.06794	0.194169	-0.140658	-1.42915	0.122758	-0.0792696	-0.704254	0.088844	-0.0373574	0.0394265	-0.414532	0.978031	0.390137	6.27207	-2.47926	0.234707	6.36436	-1.4309	26.0823	0.430409	-22.7365	15.0077	5.19831	14.2108	-2.9292	-0.0622356	-0.0789201	-0.659845	-0.10638	-0.111701	-0.398507	0.0199085	-0.127078	0.0846706	-0.274031	0.808871	-0.104932	1.37945	0.479076	-0.0812731	7.7115	-0.722564	30.355	0.707228	-24.2854	13.1681	7.70984	13.8869	0.0530256	-0.170416	0.000291183	-0.876283	-0.152644	-0.0290549	-0.489831	-0.0265095	-0.0456903	0.0489841	-0.28183	0.811607	-0.130908	2.16401	0.227863	-0.000966774	8.44865	-0.21318	37.1005	2.4295	-27.0754	17.3349	8.10754	14.3786	-1.79006	-0.24058	0.0571265	-1.20458	-0.174474	0.0238419	-0.609526	-0.0367518	0.00562392	0.0656564	-0.486694	0.875374	-0.130508	4.252	-0.457474	0.0596576
1	3.25608	3.58806	27.194	2.95363	-28.5837	16.428	7.77007	11.3808	-7.53893	0.336397	-0.0708029	-0.629081	0.184676	-0.0252398	-0.265532	0.0229275	0.0059277	0.0497517	-0.714877	1.97664	0.530731	1.32763	0.03576	-0.0259317	4.58565	4.50911	32.7405	3.24651	-28.7603	17.1332	9.55275	12.5305	-1.75885	0.258052	-0.118331	-0.985226	0.165381	-0.0703606	-0.410696	0.0476686	-0.0327665	-0.0257231	-0.535558	2.28076	0.453422	2.94277	-0.409455	-0.00496194	6.12695	4.03447	39.3719	3.91949	-28.7581	20.7568	8.95414	12.3562	-1.8041	0.264779	-0.16144	-1.36595	0.184885	-0.0974651	-0.552349	0.0714846	-0.0554337	-0.0352292	-0.769136	2.45926	0.422626	5.75828	-1.34627	0.0298352	6.61373	-1.45089	25.3443	0.49862	-22.2663	15.5783	4.31496	13.9159	-2.87624	-0.0081777	-0.0974917	-0.650991	-0.0554524	-0.122102	-0.308813	0.0118176	-0.145265	0.0973486	-0.476069	2.12687	-0.0348315	1.11229	0.853243	-0.331062	7.89957	-0.749609	29.5949	0.7793	-23.7804	13.6198	6.74831	13.9202	-0.53047	-0.100547	-0.017589	-0.887522	-0.0950846	-0.0401933	-0.3979	-0.0475117	-0.0570163	0.00809613	-0.538221	2.15031	-0.0546526	1.79013	0.796139	-0.22695	8.63846	-0.40165	36.008	2.37663	-26.8231	17.3161	7.066	14.2603	-2.35036	-0.167676	0.038693	-1.19747	-0.117843	0.0105474	-0.483457	-0.0645097	-0.00938176	0.0129281	-0.869769	2.19269	-0.0604561	3.69322	0.29475	-0.196085
2	3.40225	3.81553	26.363	3.41993	-28.3424	17.0047	6.74858	10.5516	-6.68058	0.337862	-0.115706	-0.615039	0.252961	-0.0592697	-0.138422	0.0317033	-0.0288048	0.064219	-0.939991	3.74494	0.628082	1.16673	0.0543197	-0.255342	4.68266	4.80676	31.6859	3.65124	-28.7828	17.214	8.04272	11.8873	-2.1191	0.27737	-0.149227	-0.960475	0.24358	-0.0902443	-0.261662	0.0330273	-0.0557778	-0.0766804	-0.842262	4.33866	0.508136	2.56606	-0.044629	-0.19668	6.22095	4.14176	37.9749	4.15113	-28.9918	20.313	7.33939	12.1247	-2.43453	0.317886	-0.174553	-1.32757	0.263136	-0.104012	-0.373217	0.0368884	-0.0686803	-0.121138	-1.19706	4.53032	0.4406	5.17165	-0.517893	-0.333007	6.82423	-1.43098	24.7509	0.708936	-21.6799	16.6426	3.0027	13.386	-2.33206	0.049436	-0.117034	-0.6725	0.00773092	-0.131424	-0.191016	-0.00395609	-0.173891	0.131709	-0.683354	4.04034	0.0303126	0.877952	0.871494	-0.782703	8.05351	-0.69258	28.9992	0.997806	-23.1579	14.5632	5.21033	13.7794	-1.03863	0.0157889	-0.0360713	-0.924995	-0.00687269	-0.0466653	-0.279519	-0.077827	-0.0700129	-0.0282798	-0.844379	4.07621	0.0247746	1.35797	0.991254	-0.599286	8.80952	-0.509169	35.0627	2.47061	-26.4054	17.7571	5.47133	13.9912	-2.84939	-0.0480574	0.015445	-1.22627	-0.0261585	-0.000943235	-0.336697	-0.101552	-0.0277698	-0.043314	-1.32395	4.03095	0.0100343	3.11667	0.644092	-0.637711
3	3.55363	3.98617	25.6401	3.92607	-27.654	18.0903	5.33657	9.35976	-5.09479	0.343676	-0.146392	-0.661165	0.331185	-0.0764036	5.43678e-05	0.0318113	-0.0554432	0.104796	-1.061	6.03602	0.664783	1.04155	-0.251976	-0.694362	4.79267	5.0619	30.7696	4.11757	-28.3471	17.8223	5.99611	10.826	-2.19603	0.325223	-0.177014	-0.963307	0.352959	-0.0992634	-0.0897506	0.0151852	-0.0716134	-0.103493	-1.1545	6.97024	0.528609	2.09952	-0.120444	-0.371281	6.32388	4.23864	36.7127	4.49668	-28.8806	20.4095	5.11984	11.5039	-2.8374	0.39123	-0.191383	-1.31619	0.37735	-0.103842	-0.171859	-0.00326426	-0.0782614	-0.188784	-1.65565	7.18605	0.424941	4.44938	-0.211647	-0.696465	6.99549	-1.37725	24.3176	1.02016	-20.9643	18.1899	1.29789	12.6133	-1.20833	0.117165	-0.130136	-0.722184	0.0745651	-0.134994	-0.0428456	-0.0291505	-0.21474	0.201424	-0.843839	6.47358	0.0543932	0.646644	0.419149	-1.54699	8.17709	-0.562742	28.6013	1.34507	-22.3895	16.0221	3.11386	13.3592	-1.30461	0.160412	-0.0510235	-0.974324	0.0962544	-0.046119	-0.125555	-0.116933	-0.0897768	-0.0356723	-1.16507	6.54222	0.0815505	0.831865	0.62496	-1.0493	8.96315	-0.542064	34.2964	2.70486	-25.7929	18.6914	3.33868	13.5023	-3.14967	0.0942083	0.000100098	-1.27847	0.080818	-0.00210216	-0.16449	-0.149749	-0.0490575	-0.0740251	-1.80239	6.38883	0.061631	2.46515	0.425049	-1.1834
4	3.72884	4.0919	25.0431	4.3869	-26.5778	19.6405	3.65168	7.88454	-2.87715	0.38635	-0.142023	-0.728736	0.406569	-0.0595491	0.168441	0.0102761	-0.0636824	0.182622	-1.06052	8.75441	0.583103	0.850391	-1.01372	-1.374	4.94794	5.27038	30.0341	4.58483	-27.4249	19.0038	3.60381	9.33355	-1.86953	0.393776	-0.18538	-0.98583	0.464131	-0.0874176	0.107625	-0.00842968	-0.0762305	-0.0779274	-1.42015	9.92118	0.467691	1.51425	-0.814637	-0.482236	6.46624	4.31458	35.635	4.89749	-28.3577	21.1165	2.47158	10.466	-2.88583	0.4528	-0.192549	-1.34112	0.49193	-0.0865588	0.0474288	-0.0503729	-0.0794026	-0.206733	-2.0665	10.1881	0.346201	3.61936	-0.635549	-0.905415	7.13989	-1.30062	24.0475	1.37518	-20.148	20.1711	-0.617448	11.639	0.4525	0.182974	-0.127562	-0.781331	0.120586	-0.131215	0.144055	-0.0666199	-0.271944	0.315845	-0.932441	9.23652	-0.0118045	0.391874	-0.574806	-2.64836	8.28724	-0.375719	28.423	1.78968	-21.4868	18.0086	0.64065	12.5997	-1.16306	0.299115	-0.0560403	-1.02171	0.188516	-0.0371943	0.0701249	-0.160928	-0.12294	0.00906978	-1.45544	9.3092	0.0708255	0.212255	-0.480871	-1.51528	9.1075	-0.510004	33.7359	3.05985	-24.9883	20.1477	0.811459	12.7439	-3.09681	0.242845	-0.00782471	-1.35835	0.190341	0.00474618	0.0265884	-0.200397	-0.080707	-0.0563701	-2.21913	9.06293	0.0595325	1.72522	-0.480764	-1.73436
5	3.9433	4.12652	24.5718	4.71217	-25.286	21.5508	1.89925	6.3006	-0.297495	0.500118	-0.0997102	-0.74681	0.469785	-0.00960207	0.400326	-0.0364313	-0.0541306	0.301148	-1.01146	11.7232	0.3798	0.522232	-2.36738	-2.21999	5.17876	5.43395	29.5034	4.97717	-26.0996	20.7635	1.17773	7.49926	-1.08888	0.498751	-0.153168	-1.00103	0.545549	-0.0421743	0.342428	-0.0473254	-0.0663186	0.019786	-1.62518	12.8426	0.280723	0.780259	-2.32075	-0.635087	6.6773	4.37187	34.7795	5.27397	-27.4361	22.4727	-0.294651	9.05597	-2.48331	0.511237	-0.168988	-1.3913	0.580836	-0.0496188	0.287818	-0.100027	-0.0766075	-0.144346	-2.37192	13.1982	0.168895	2.65097	-1.91565	-0.973834	7.28305	-1.22604	23.9201	1.70396	-19.3017	22.4867	-2.47266	10.5678	2.47059	0.255363	-0.107803	-0.814723	0.135038	-0.123652	0.38731	-0.114724	-0.345935	0.470788	-0.992123	12.0663	-0.173999	0.122194	-2.14314	-3.88822	8.41455	-0.154841	28.4598	2.27559	-20.5164	20.4963	-1.89329	11.5461	-0.515585	0.391634	-0.0398281	-1.06324	0.234094	-0.0198662	0.307418	-0.208828	-0.176586	0.120618	-1.68587	12.041	-0.0526157	-0.441062	-2.36053	-2.057	9.26027	-0.428133	33.3934	3.49263	-24.0396	22.1291	-1.8431	11.7323	-2.56666	0.346668	0.00457245	-1.4583	0.262609	0.0214717	0.235117	-0.251448	-0.129963	0.0323823	-2.50271	11.7667	-0.0399212	0.898086	-2.04582	-2.30814
6	4.20758	4.08252	24.2019	4.83935	-24.0067	23.6795	0.305842	4.82992	2.32273	0.692179	-0.04339	-0.689572	0.518754	0.0498206	0.702794	-0.0939976	-0.0402011	0.458376	-1.01289	14.6735	0.121402	0.0972652	-4.14428	-3.09479	5.50935	5.54752	29.1682	5.20951	-24.5847	23.038	-0.949807	5.54973	0.107447	0.671181	-0.0811082	-0.977753	0.58433	0.0298063	0.631647	-0.105262	-0.0494801	0.187498	-1.81098	15.425	-0.000315591	-0.0682932	-4.6996	-1.07192	6.98011	4.41856	34.1574	5.53425	-26.231	24.4513	-2.81966	7.41791	-1.59921	0.594933	-0.109439	-1.4404	0.620737	0.00962812	0.563387	-0.15612	-0.0744482	0.00615614	-2.57269	15.8588	-0.10583	1.56666	-4.11645	-1.1956	7.46011	-1.19445	23.8857	1.9398	-18.497	24.9944	-4.0223	9.52645	4.60948	0.358857	-0.0881589	-0.807873	0.132904	-0.124997	0.688652	-0.161348	-0.435969	0.653334	-1.08818	14.6988	-0.362994	-0.1124	-4.1207	-4.92417	8.5991	0.0624859	28.6686	2.71839	-19.5897	23.3954	-4.13934	10.3588	0.631228	0.457434	-0.00189903	-1.10658	0.230809	0.00118333	0.583332	-0.257664	-0.251227	0.293446	-1.86615	14.4572	-0.263477	-1.01883	-4.86598	-2.78779	9.44823	-0.320762	33.2545	3.92991	-23.0411	24.587	-4.30082	10.5741	-1.51319	0.397638	0.0435454	-1.56813	0.278315	0.0458314	0.465449	-0.302069	-0.200483	0.193003	-2.63779	14.2018	-0.246242	0.0692932	-4.1611	-3.05327
7	4.52604	3.95601	23.8923	4.75585	-22.9086	25.8889	-0.942001	3.63244	4.75238	0.921285	8.16092e-06	-0.602758	0.546687	0.0934364	1.04372	-0.144073	-0.0365262	0.647329	-1.11444	17.3154	-0.112452	-0.328302	-5.92067	-3.85215	5.95057	5.5859	28.9779	5.2146	-23.1444	25.6898	-2.53688	3.77848	1.63101	0.917391	-0.0183226	-0.923999	0.599832	0.0853896	0.973772	-0.160108	-0.0515371	0.402918	-2.02436	17.5155	-0.252154	-0.910561	-7.54243	-1.99763	7.38661	4.45536	33.7407	5.59728	-24.9399	26.9391	-4.8096	5.77745	-0.27431	0.752921	-0.0376804	-1.45633	0.624512	0.0689429	0.890404	-0.210829	-0.0874321	0.225292	-2.72525	17.9664	-0.39665	0.454536	-7.08874	-1.91678	7.70575	-1.24868	23.8728	2.04046	-17.7527	27.5402	-5.12309	8.59114	6.68157	0.49498	-0.0895615	-0.787924	0.135749	-0.144454	1.02013	-0.193325	-0.537349	0.849784	-1.23685	16.966	-0.48977	-0.297302	-6.0612	-5.54763	8.87876	0.222538	28.963	3.02496	-18.8057	26.5462	-5.83424	9.23565	2.18502	0.545622	0.023292	-1.16247	0.214326	0.00130839	0.890433	-0.291974	-0.350945	0.505474	-2.02405	16.4441	-0.449875	-1.39205	-7.62907	-3.72077	9.70136	-0.22415	33.268	4.27816	-22.103	27.4036	-6.28037	9.43308	0.0159126	0.438455	0.0909569	-1.6671	0.255409	0.0622985	0.729041	-0.345454	-0.29408	0.40549	-2.67293	16.1997	-0.488152	-0.580845	-6.67276	-4.06328
8	4.89114	3.75969	23.6011	4.49966	-22.0289	28.0726	-1.73634	2.73216	6.89602	1.14035	0.0141015	-0.536769	0.554686	0.107998	1.38423	-0.174354	-0.0505715	0.85457	-1.30243	19.4654	-0.263941	-0.671419	-7.3787	-4.38211	6.48968	5.50619	28.8484	4.97049	-21.9416	28.5296	-3.48406	2.38963	3.38482	1.17895	-0.00733645	-0.881594	0.610141	0.0943891	1.34345	-0.189851	-0.0839046	0.638159	-2.26904	19.1354	-0.366815	-1.56121	-10.1832	-3.27599	7.89278	4.46541	33.4587	5.42205	-23.7591	29.7468	-6.11074	4.35808	1.40503	0.983876	-0.0052997	-1.43808	0.623326	0.089135	1.26281	-0.242468	-0.132611	0.477733	-2.87399	19.5117	-0.577391	-0.472819	-10.2683	-3.1889	8.03751	-1.40622	23.8097	2.00001	-17.0305	29.9902	-5.73842	7.75959	8.59205	0.641981	-0.124353	-0.782546	0.157908	-0.182814	1.34543	-0.204116	-0.643691	1.05056	-1.40195	18.8347	-0.495803	-0.444473	-7.48903	-5.80662	9.27041	0.269328	29.2279	3.1303	-18.1762	29.7432	-6.86669	8.29375	4.01191	0.660399	0.00404215	-1.2337	0.215333	-0.0352355	1.21138	-0.299673	-0.471483	0.73233	-2.16131	18.0413	-0.511981	-1.45135	-10.0633	-4.71979	10.0412	-0.181921	33.3442	4.45419	-21.2944	30.4008	-7.62107	8.44546	1.90407	0.514007	0.103064	-1.74205	0.235841	0.0424766	1.02445	-0.364843	-0.413785	0.640364	-2.65973	17.7447	-0.647433	-0.829904	-9.22814	-5.23617
9	5.27213	3.5308	23.2997	4.15238	-21.2946	30.1553	-2.06576	2.04169	8.75357	1.32396	-0.00866632	-0.500097	0.558539	0.0915398	1.7013	-0.179654	-0.0825618	1.06322	-1.52696	21.0961	-0.299299	-0.82988	-8.37992	-4.67594	7.08256	5.27587	28.6835	4.50735	-20.9597	31.3506	-3.81969	1.39768	5.27181	1.38124	-0.0528068	-0.870026	0.618222	0.0604755	1.70755	-0.190143	-0.137258	0.873397	-2.50057	20.4064	-0.323091	-1.79334	-11.9943	-4.57843	8.47389	4.42064	33.2087	5.02115	-22.7808	32.6485	-6.71106	3.27319	3.33388	1.22012	-0.0356439	-1.40964	0.632658	0.0603821	1.64977	-0.241921	-0.203729	0.731299	-3.01208	20.6254	-0.579053	-0.93572	-12.8582	-4.67552	8.43854	-1.63897	23.6461	1.85263	-16.2819	32.2446	-5.90927	6.98748	10.32	0.780042	-0.190829	-0.792839	0.205001	-0.232418	1.63766	-0.195325	-0.746596	1.25	-1.53061	20.3519	-0.365882	-0.504659	-8.13469	-5.88234	9.75224	0.174487	29.3469	3.02437	-17.6147	32.778	-7.26843	7.52028	5.97421	0.771277	-0.0616001	-1.29975	0.241176	-0.0996369	1.52383	-0.282842	-0.598117	0.958042	-2.24859	19.3553	-0.420702	-1.10656	-11.5438	-5.63688	10.4666	-0.228639	33.3686	4.41876	-20.6	33.3739	-8.30105	7.64643	4.00756	0.61717	0.0591931	-1.78825	0.242564	-0.0191198	1.33239	-0.354915	-0.549505	0.873798	-2.61158	18.9312	-0.654294	-0.537295	-11.2368	-6.34796
