PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
0	3.74766	-12.9906	32.8343	-3.97784	-11.115	4.41946	11.5611	17.6108	-3.01257	0.0239853	-0.0251574	-0.952978	0.0902871	-0.0467832	-0.539872	0.0257084	-0.0370316	0.0197684	-0.168223	0.591881	0.107857	0.701103	1.07476	-0.0182642	3.88383	-14.1295	38.7371	-3.7753	-10.5733	4.75545	12.0994	17.763	-2.24787	0.00998732	-0.0440656	-1.27358	0.114183	-0.0752471	-0.701418	0.0405937	-0.0613307	0.0302222	-0.146598	0.569818	0.0942832	2.11236	1.65793	-0.0358692	4.103	-14.0343	43.1812	-3.69618	-10.1361	6.35653	11.116	16.9872	-0.402125	0.0793986	-0.0553034	-1.52605	0.118253	-0.101006	-0.841794	0.0433384	-0.0864345	0.0362264	-0.130334	0.764363	0.0772361	3.76341	2.80054	-0.0693964	8.97224	-3.67575	32.9694	-3.64199	-5.03642	6.34508	-1.43666	6.03208	3.27741	0.118715	0.0513955	-0.858984	0.0554145	0.0211613	-0.481455	-0.0164113	0.0189526	-0.00449605	-0.170843	0.573391	0.0166871	-0.0718608	1.76224	0.00364917	10.686	-4.45342	39.0863	-4.0228	-4.39581	6.68129	0.0620524	8.00788	2.12244	0.139652	0.0930159	-1.16777	0.0939444	0.0420129	-0.635038	-0.0183198	0.0426915	-0.00242098	-0.219133	0.621654	0.0319278	1.6606	2.16846	0.0293877	11.448	-4.74206	43.7243	-4.38958	-3.52025	7.27225	1.15231	9.66681	1.63184	0.197428	0.121718	-1.54021	0.12777	0.055696	-0.797612	-0.01486	0.0592024	0.00879578	-0.237002	0.743643	0.0272233	3.40239	3.22969	0.044544
1	3.67023	-12.2369	32.5491	-3.85528	-11.727	5.72509	10.2994	17.2356	-3.0427	0.102425	-0.017785	-0.893168	0.0895584	-0.0430403	-0.477538	0.00942395	-0.0376634	-0.0113868	-0.295712	1.70206	0.155325	0.60529	1.59303	-0.0763875	3.60642	-13.1193	38.1104	-3.54627	-11.7473	6.20228	10.8789	17.4063	-2.26269	0.09635	-0.0349656	-1.19627	0.0988837	-0.0747183	-0.616892	0.0190049	-0.0688876	-0.0297576	-0.309959	1.72593	0.124855	1.91486	2.38948	-0.129158	3.74877	-13.0813	42.3189	-3.47304	-11.4267	8.09399	9.86839	16.7162	-0.50152	0.129801	-0.0506011	-1.4693	0.0924075	-0.102247	-0.72611	0.00888705	-0.0997611	-0.0531443	-0.325008	2.09095	0.088275	3.51998	3.46901	-0.261036	8.72894	-2.54619	32.9572	-3.34781	-5.76215	8.20086	-1.94681	5.58173	2.25432	0.202676	0.0436321	-0.857632	0.0689945	0.0108355	-0.4258	-0.0274389	0.0101537	-0.0505568	-0.226723	1.54287	0.0815745	-0.0933767	2.12438	-0.15422	10.2971	-3.10366	38.4942	-3.67666	-5.54182	8.42386	-0.465721	7.63131	1.14889	0.230534	0.0809541	-1.13171	0.0953137	0.0254383	-0.559719	-0.0341998	0.02906	-0.0712702	-0.376954	1.72973	0.107827	1.51159	2.61358	-0.17319	11.0185	-3.43559	42.8665	-4.13687	-4.59653	9.0466	0.561715	9.35375	0.684856	0.272294	0.105746	-1.50786	0.108828	0.0352849	-0.689493	-0.0395076	0.0430444	-0.0922507	-0.470824	2.04905	0.0962416	3.17354	3.58854	-0.324796
2	3.60419	-11.4857	32.3034	-3.69857	-12.198	7.65109	8.38183	16.6664	-2.90597	0.201163	-0.0106703	-0.868372	0.111223	-0.0330892	-0.383169	-0.0149787	-0.0316897	-0.0391026	-0.442593	3.37319	0.202865	0.482006	1.78872	-0.154608	3.36771	-12.2163	37.5363	-3.29625	-12.6572	8.23622	9.02667	16.9155	-2.29485	0.1913	-0.0265132	-1.16978	0.111832	-0.0661171	-0.496553	-0.0142863	-0.0688027	-0.0988107	-0.528325	3.48386	0.15322	1.70016	2.67931	-0.327157	3.46416	-12.273	41.5063	-3.23922	-12.3328	10.3534	8.0834	16.3183	-0.697778	0.179595	-0.044487	-1.46907	0.0939068	-0.0921495	-0.566128	-0.0403232	-0.103809	-0.154304	-0.602819	4.03994	0.093762	3.26566	3.47672	-0.657032	8.47092	-1.47567	32.9904	-3.01135	-6.32353	10.5545	-2.67894	4.93143	0.921507	0.280269	0.0311442	-0.875121	0.0851979	-0.001395	-0.341477	-0.04422	-0.00299842	-0.101317	-0.267643	2.99645	0.16425	-0.118943	2.15005	-0.379485	9.92606	-1.89435	38.0081	-3.33957	-6.36771	10.697	-1.35396	6.9704	-0.268937	0.320087	0.0627734	-1.14691	0.105959	0.00752561	-0.455251	-0.0568868	0.0115824	-0.153595	-0.564096	3.39097	0.202717	1.34248	2.6959	-0.626863	10.6333	-2.21961	42.1037	-3.88583	-5.36371	11.3012	-0.421705	8.7387	-0.7354	0.350531	0.0848811	-1.52711	0.102208	0.0133091	-0.544307	-0.0724829	0.0225891	-0.215085	-0.777686	3.97414	0.182845	2.90502	3.34017	-1.09758
3	3.55823	-10.8195	32.1252	-3.50745	-12.2422	10.1758	5.92629	15.7082	-2.40478	0.28357	-0.00124132	-0.862772	0.13791	-0.0116695	-0.240879	-0.0468982	-0.0163629	-0.0394616	-0.601986	5.47595	0.217426	0.294138	1.40269	-0.213607	3.17897	-11.5196	37.0445	-3.04201	-12.9942	10.82	6.59764	16.1081	-2.18022	0.27806	-0.0168063	-1.17934	0.144337	-0.0429683	-0.321603	-0.0578095	-0.0541205	-0.149334	-0.794573	5.77044	0.161457	1.40489	2.21972	-0.502463	3.25367	-11.6653	40.7714	-3.01649	-12.5972	13.0815	5.79305	15.5887	-0.849483	0.236412	-0.0367886	-1.49515	0.116486	-0.0680416	-0.338256	-0.0985777	-0.0941461	-0.236171	-0.966519	6.55414	0.0840791	2.92865	2.44728	-1.04794	8.2007	-0.555704	33.0808	-2.63331	-6.56693	13.3534	-3.56244	4.019	-0.413385	0.347745	0.0114218	-0.864552	0.105399	-0.0156903	-0.200944	-0.0630884	-0.0238142	-0.133537	-0.324971	4.8636	0.253086	-0.147175	1.55184	-0.49935	9.57862	-0.908553	37.6642	-3.01538	-6.71808	13.4666	-2.54371	5.962	-1.89106	0.40005	0.0369607	-1.1637	0.123314	-0.0104927	-0.289932	-0.0827061	-0.0118468	-0.22288	-0.781439	5.54817	0.299156	1.08204	2.14982	-1.10445	10.3029	-1.16856	41.47	-3.63865	-5.66828	13.9899	-1.75681	7.7489	-2.47046	0.434942	0.0599322	-1.54913	0.109127	-0.00538756	-0.329769	-0.109411	-0.000236	-0.331171	-1.14944	6.48083	0.275005	2.49136	2.18286	-1.94816
4	3.54381	-10.2865	32.0456	-3.30591	-11.6214	13.2448	3.22674	14.1714	-1.40866	0.321481	0.0113526	-0.826243	0.139333	0.0186729	-0.0254187	-0.0840663	-0.00170868	0.00793658	-0.794491	7.70758	0.146843	0.0428383	0.070315	-0.319631	3.04939	-11.0689	36.666	-2.81568	-12.5185	13.9049	3.80831	14.7701	-1.72716	0.339224	-0.00705268	-1.16879	0.169193	-0.00788098	-0.0633834	-0.10515	-0.0320051	-0.149086	-1.11577	8.32114	0.118817	0.972312	0.523199	-0.522492	3.11833	-11.2735	40.1426	-2.83824	-12.0488	16.2203	3.16374	14.3304	-0.774912	0.300424	-0.0257486	-1.49056	0.138444	-0.0301934	-0.0154693	-0.156634	-0.0736275	-0.260899	-1.41784	9.37901	0.0447305	2.41535	-0.0902636	-1.14029	7.91651	0.140989	33.2373	-2.22567	-6.36408	16.5359	-4.52069	2.81907	-1.37479	0.405016	-0.0156058	-0.782306	0.131278	-0.0289103	0.0259253	-0.0821261	-0.0524368	-0.123285	-0.461006	6.93466	0.333338	-0.147694	-0.00660417	-0.43902	9.25282	-0.189556	37.4839	-2.70416	-6.49389	16.6853	-3.92096	4.5736	-3.33103	0.466079	0.0054778	-1.11517	0.144388	-0.0234873	-0.0223466	-0.109287	-0.0409068	-0.246901	-1.06195	7.98712	0.374816	0.705613	0.483162	-1.23594	10.0329	-0.332911	40.9898	-3.39623	-5.41894	17.0643	-3.3385	6.33807	-4.20277	0.523384	0.0304462	-1.51014	0.127024	-0.0169962	-0.0116189	-0.144974	-0.0268422	-0.398922	-1.58545	9.3495	0.354019	1.8874	-0.317005	-2.31093
5	3.57797	-9.8886	32.0772	-3.14689	-10.2845	16.7384	0.626318	12.0108	0.0218737	0.346583	0.0346334	-0.73249	0.102715	0.0559697	0.271459	-0.126026	0.00414263	0.109002	-1.06463	9.72595	-0.0196874	-0.191499	-2.39328	-0.604041	2.9925	-10.8419	36.4208	-2.66556	-11.1601	17.4017	0.951044	12.7785	-0.84237	0.381873	0.00936122	-1.10248	0.15951	0.0356561	0.28629	-0.152363	-0.0148629	-0.0774756	-1.50049	10.7422	-0.00119317	0.464627	-2.6527	-0.512575	3.06232	-11.0801	39.6419	-2.74634	-10.6643	19.6856	0.432179	12.4459	-0.336259	0.375362	-0.00858977	-1.42058	0.135481	0.0158873	0.406602	-0.207413	-0.0551366	-0.200408	-1.94283	12.1198	-0.0380945	1.75779	-4.25598	-0.990126	7.6191	0.581446	33.4558	-1.81382	-5.66617	20.0214	-5.52269	1.35556	-1.68478	0.445702	-0.0472629	-0.668659	0.15835	-0.0402826	0.32372	-0.10078	-0.0904797	-0.0503721	-0.710268	8.89413	0.37967	-0.111069	-2.46964	-0.421042	8.94726	0.267504	37.4665	-2.40589	-5.68827	20.2749	-5.39298	2.82124	-4.21871	0.516955	-0.031071	-1.00106	0.165836	-0.0323124	0.348929	-0.134202	-0.0805215	-0.196487	-1.43566	10.3476	0.405744	0.334038	-2.6043	-1.00833	9.82918	0.2705	40.6741	-3.15801	-4.61064	20.4605	-5.06003	4.50086	-5.56444	0.607695	-0.00311289	-1.38928	0.149014	-0.0213522	0.41518	-0.176092	-0.0632907	-0.379232	-2.08207	12.1938	0.398417	1.18824	-4.30497	-2.02351
6	3.68667	-9.5989	32.1916	-3.09051	-8.44684	20.4625	-1.61826	9.41761	1.68058	0.445068	0.0570629	-0.592334	0.0559716	0.0866889	0.645843	-0.166345	-0.00652895	0.244817	-1.45401	11.3795	-0.189687	-0.347309	-5.69522	-1.09652	3.03279	-10.7776	36.3028	-2.64638	-9.09749	21.1543	-1.72228	10.2141	0.40628	0.454571	0.0333468	-0.984136	0.113745	0.0783595	0.717294	-0.198973	-0.015999	0.057231	-1.96039	12.7747	-0.171015	0.00938	-6.93836	-0.776135	3.10122	-11.0484	39.2735	-2.78573	-8.61688	23.3436	-2.18884	10.0148	0.491556	0.471988	0.0165745	-1.30074	0.0943116	0.0616989	0.905798	-0.252943	-0.0536461	-0.0560195	-2.51358	14.4659	-0.158086	1.08278	-9.45699	-1.06052	7.32059	0.788453	33.7118	-1.4325	-4.54195	23.6938	-6.57088	-0.300233	-1.26835	0.476591	-0.0766745	-0.582154	0.181367	-0.0478961	0.664463	-0.124069	-0.136744	0.0811971	-1.07233	10.525	0.376159	-0.0661758	-5.42585	-0.779034	8.67246	0.518172	37.5836	-2.12341	-4.41499	24.1095	-6.92009	0.775746	-4.36527	0.548358	-0.0645378	-0.882138	0.177267	-0.0383973	0.789335	-0.161548	-0.134367	-0.0687115	-1.90089	12.335	0.373945	0.0579469	-6.7568	-0.942543	9.7033	0.6649	40.5161	-2.92339	-3.3451	24.0825	-6.85905	2.28716	-6.29285	0.670402	-0.0344273	-1.23934	0.160287	-0.022142	0.913389	-0.205804	-0.117951	-0.258794	-2.61406	14.6291	0.387567	0.5368	-9.26289	-1.66981
7	3.90586	-9.39995	32.3201	-3.17426	-6.50587	24.1812	-3.36901	6.78255	3.38604	0.626167	0.0606776	-0.460089	0.0248882	0.0996537	1.06429	-0.198568	-0.0315855	0.39194	-1.92764	12.7329	-0.260258	-0.507819	-8.92118	-1.69638	3.20918	-10.8148	36.2693	-2.80246	-6.7368	24.9434	-4.03842	7.39355	1.86642	0.596469	0.0496868	-0.848039	0.0548	0.1056	1.20662	-0.242817	-0.041581	0.224404	-2.48199	14.4124	-0.30285	-0.386698	-11.3149	-1.42369	3.26685	-11.1404	39.0155	-2.99746	-6.26734	27.0075	-4.54295	7.31768	1.6358	0.599302	0.0419816	-1.16718	0.021318	0.0958023	1.45379	-0.298615	-0.0775032	0.141909	-3.09902	16.3538	-0.266743	0.457341	-14.5215	-1.68474	7.04578	0.829152	33.9608	-1.11737	-3.17524	27.3891	-7.64991	-2.02045	-0.247826	0.532015	-0.105845	-0.522055	0.208028	-0.0550239	1.04055	-0.154337	-0.190424	0.244472	-1.52898	11.8438	0.353528	0.00432167	-8.40562	-1.54978	8.45401	0.647254	37.7789	-1.86479	-2.89614	28.0059	-8.47384	-1.42294	-3.81062	0.586706	-0.0921827	-0.788832	0.183158	-0.0454763	1.27539	-0.196772	-0.202834	0.106179	-2.44424	13.9139	0.30273	-0.0955585	-11.2273	-1.49108	9.67072	0.904059	40.4861	-2.69633	-1.82392	27.7888	-8.6985	-0.175134	-6.31907	0.718722	-0.0558762	-1.11277	0.156284	-0.0222789	1.44804	-0.242512	-0.192693	-0.065154	-3.16282	16.5055	0.324056	0.035294	-14.2956	-1.95576
8	4.26848	-9.30337	32.3857	-3.407	-4.83804	27.6702	-4.56979	4.52484	5.0814	0.81235	0.0405463	-0.378856	0.00820026	0.0959642	1.47943	-0.222161	-0.0607637	0.539638	-2.37693	13.9475	-0.207721	-0.762279	-11.1325	-2.29216	3.56515	-10.9241	36.2518	-3.15506	-4.55754	28.5312	-5.87396	4.76946	3.43547	0.778039	0.0433241	-0.747742	0.00167951	0.110642	1.70473	-0.280777	-0.0841478	0.39951	-2.97318	15.8003	-0.329699	-0.823885	-14.4856	-2.27045	3.59879	-11.332	38.8201	-3.40807	-4.05728	30.465	-6.50371	4.76267	3.01662	0.745723	0.0486752	-1.06624	-0.0610114	0.105924	2.00262	-0.341888	-0.125553	0.36032	-3.61331	17.8894	-0.302375	-0.140724	-17.9796	-2.7511	6.82219	0.773742	34.1479	-0.896386	-1.81241	30.9111	-8.70208	-3.61479	1.16889	0.631646	-0.141922	-0.472836	0.247922	-0.0664574	1.43967	-0.189683	-0.24998	0.41477	-2.00832	13.0265	0.35289	0.096535	-10.7877	-2.46261	8.32239	0.72348	37.9755	-1.64795	-1.40172	31.7401	-9.98952	-3.5572	-2.73072	0.667434	-0.124918	-0.717433	0.201823	-0.0614724	1.78721	-0.237771	-0.28439	0.292448	-3.00205	15.2635	0.249273	-0.136383	-15.0297	-2.53208	9.74259	1.04167	40.5281	-2.49396	-0.302097	31.3948	-10.5191	-2.66402	-5.72776	0.772383	-0.0729369	-1.02599	0.14533	-0.0311936	1.99406	-0.286972	-0.286648	0.155975	-3.68775	17.9329	0.248105	-0.273953	-18.2882	-2.99193
9	4.77994	-9.3267	32.3451	-3.77401	-3.6454	30.7574	-5.23199	2.90578	6.79303	0.946287	0.00224974	-0.341896	-0.00156632	0.0845882	1.86236	-0.239438	-0.0833192	0.684642	-2.70197	15.1614	-0.0658871	-1.06182	-11.9403	-2.82627	4.12508	-11.104	36.1835	-3.697	-2.92009	31.7181	-7.14092	2.73923	5.10927	0.93952	0.0127634	-0.699569	-0.0426644	0.098829	2.16158	-0.31198	-0.129081	0.573369	-3.31807	17.0926	-0.25108	-1.3137	-15.695	-3.07682	4.1219	-11.6129	38.6257	-4.01803	-2.34625	33.5277	-7.96469	2.73153	4.60853	0.878433	0.0298966	-1.0148	-0.137672	0.093763	2.49598	-0.379635	-0.183742	0.580624	-3.94259	19.2099	-0.248901	-0.706523	-18.9281	-3.90206	6.67062	0.660181	34.2255	-0.790127	-0.677059	34.0786	-9.64183	-4.8783	2.80963	0.735122	-0.18311	-0.439544	0.287146	-0.0845295	1.83417	-0.228539	-0.313595	0.581509	-2.39881	14.2495	0.38205	0.144393	-11.9719	-3.25742	8.30035	0.766022	38.0909	-1.50715	-0.171525	35.0963	-11.3634	-5.36893	-1.29502	0.76936	-0.166188	-0.675703	0.229179	-0.0890283	2.28571	-0.28206	-0.374244	0.473929	-3.44932	16.595	0.240586	-0.141281	-17.1101	-3.62908	9.9194	1.09986	40.5613	-2.35617	0.982451	34.7035	-12.2227	-4.89038	-4.63914	0.835046	-0.0949927	-0.98589	0.135338	-0.0554722	2.51325	-0.334564	-0.393469	0.373394	-4.08862	19.1253	0.198881	-0.383256	-20.2096	-4.34688
